Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Jul 2012 (30),Bergen (1),5-2,3-2,Oud-Heverlee Leuven (1)
?,(Sat) 28 Jul 2012 (30),Club Brugge (1),3-1,3-1,KVRS Waasland - SK Beveren (1)
?,(Sat) 28 Jul 2012 (30),Germinal (1),2-4,1-1,KSC Lokeren OV (1)
?,(Sat) 28 Jul 2012 (30),KV Kortrijk (1),1-1,1-0,RSC Anderlecht (1)
?,(Sat) 28 Jul 2012 (30),KV Mechelen (1),4-2,2-1,Sporting Charleroi (1)
?,(Sun) 29 Jul 2012 (30),KRC Genk (1),3-3,2-2,Cercle Brugge (1)
?,(Sun) 29 Jul 2012 (30),KAA Gent (1),2-0,1-0,K. Lierse SK (1)
?,(Sun) 29 Jul 2012 (30),Standard Liège (1),0-1,0-1,SV Zulte Waregem (1)
?,(Fri) 3 Aug 2012 (31),K. Lierse SK (2),0-0,0-0,Standard Liège (2)
?,(Sat) 4 Aug 2012 (31),RSC Anderlecht (2),1-0,1-0,Germinal (2)
?,(Sat) 4 Aug 2012 (31),Cercle Brugge (2),1-2,1-0,KV Kortrijk (2)
?,(Sat) 4 Aug 2012 (31),Sporting Charleroi (2),0-1,0-1,Club Brugge (2)
?,(Sat) 4 Aug 2012 (31),KSC Lokeren OV (2),2-2,1-1,Bergen (2)
?,(Sat) 4 Aug 2012 (31),KVRS Waasland - SK Beveren (2),0-0,0-0,KV Mechelen (2)
?,(Sun) 5 Aug 2012 (31),Oud-Heverlee Leuven (2),2-2,0-1,KRC Genk (2)
?,(Sun) 5 Aug 2012 (31),SV Zulte Waregem (2),3-1,2-0,KAA Gent (2)
?,(Fri) 10 Aug 2012 (32),Standard Liège (3),3-1,1-1,KVRS Waasland - SK Beveren (3)
?,(Sat) 11 Aug 2012 (32),Bergen (3),1-1,0-0,K. Lierse SK (3)
?,(Sat) 11 Aug 2012 (32),Germinal (3),1-1,0-0,SV Zulte Waregem (3)
?,(Sat) 11 Aug 2012 (32),KV Kortrijk (3),0-1,0-0,Sporting Charleroi (3)
?,(Sat) 11 Aug 2012 (32),KV Mechelen (3),3-3,2-2,Club Brugge (3)
?,(Sun) 12 Aug 2012 (32),Cercle Brugge (3),0-3,0-2,RSC Anderlecht (3)
?,(Sun) 12 Aug 2012 (32),KRC Genk (3),1-0,0-0,KSC Lokeren OV (3)
?,(Sun) 12 Aug 2012 (32),KAA Gent (3),1-1,1-1,Oud-Heverlee Leuven (3)
?,(Sat) 18 Aug 2012 (33),RSC Anderlecht (4),2-1,1-0,Bergen (4)
?,(Sat) 18 Aug 2012 (33),Club Brugge (4),3-1,1-0,Germinal (4)
?,(Sat) 18 Aug 2012 (33),K. Lierse SK (4),1-1,0-0,KRC Genk (4)
?,(Sat) 18 Aug 2012 (33),KSC Lokeren OV (4),2-1,0-0,KV Mechelen (4)
?,(Sat) 18 Aug 2012 (33),Oud-Heverlee Leuven (4),3-2,1-1,Cercle Brugge (4)
?,(Sat) 18 Aug 2012 (33),KVRS Waasland - SK Beveren (4),0-2,0-0,KAA Gent (4)
?,(Sat) 18 Aug 2012 (33),SV Zulte Waregem (4),2-0,0-0,KV Kortrijk (4)
?,(Sun) 19 Aug 2012 (33),Sporting Charleroi (4),2-6,1-3,Standard Liège (4)
?,(Sat) 25 Aug 2012 (34),Bergen (5),1-3,0-0,Club Brugge (5)
?,(Sat) 25 Aug 2012 (34),Cercle Brugge (5),0-3,0-0,K. Lierse SK (5)
?,(Sat) 25 Aug 2012 (34),KRC Genk (5),2-0,0-0,SV Zulte Waregem (5)
?,(Sat) 25 Aug 2012 (34),Germinal (5),2-0,1-0,Sporting Charleroi (5)
?,(Sat) 25 Aug 2012 (34),KV Kortrijk (5),2-1,2-0,KVRS Waasland - SK Beveren (5)
?,(Sat) 25 Aug 2012 (34),Oud-Heverlee Leuven (5),1-1,1-1,RSC Anderlecht (5)
?,(Sat) 25 Aug 2012 (34),Standard Liège (5),3-2,0-0,KV Mechelen (5)
?,(Sun) 26 Aug 2012 (34),KAA Gent (5),2-1,1-1,KSC Lokeren OV (5)
?,(Sat) 1 Sep 2012 (35),Sporting Charleroi (6),1-1,0-0,KAA Gent (6)
?,(Sat) 1 Sep 2012 (35),K. Lierse SK (6),1-1,1-0,Oud-Heverlee Leuven (6)
?,(Sat) 1 Sep 2012 (35),KV Mechelen (6),0-2,0-1,Germinal (6)
?,(Sat) 1 Sep 2012 (35),KVRS Waasland - SK Beveren (6),2-0,0-0,Cercle Brugge (6)
?,(Sat) 1 Sep 2012 (35),SV Zulte Waregem (6),2-4,0-1,Bergen (6)
?,(Sun) 2 Sep 2012 (35),RSC Anderlecht (6),2-2,1-2,KRC Genk (6)
?,(Sun) 2 Sep 2012 (35),Club Brugge (6),4-2,3-1,Standard Liège (6)
?,(Sun) 2 Sep 2012 (35),KSC Lokeren OV (6),0-1,0-0,KV Kortrijk (6)
?,(Fri) 14 Sep 2012 (37),KV Kortrijk (7),1-1,1-0,Club Brugge (7)
?,(Sat) 15 Sep 2012 (37),Bergen (7),2-3,1-3,Sporting Charleroi (7)
?,(Sat) 15 Sep 2012 (37),Cercle Brugge (7),0-1,0-0,KSC Lokeren OV (7)
?,(Sat) 15 Sep 2012 (37),KRC Genk (7),1-1,1-1,KVRS Waasland - SK Beveren (7)
?,(Sat) 15 Sep 2012 (37),KAA Gent (7),0-2,0-1,KV Mechelen (7)
?,(Sat) 15 Sep 2012 (37),K. Lierse SK (7),1-1,0-1,RSC Anderlecht (7)
?,(Sat) 15 Sep 2012 (37),Oud-Heverlee Leuven (7),0-1,0-0,SV Zulte Waregem (7)
?,(Sun) 16 Sep 2012 (37),Germinal (7),3-2,1-0,Standard Liège (7)
?,(Fri) 21 Sep 2012 (38),Standard Liège (8),1-2,1-1,KAA Gent (8)
?,(Sat) 22 Sep 2012 (38),Germinal (8),2-1,1-0,KV Kortrijk (8)
?,(Sat) 22 Sep 2012 (38),KSC Lokeren OV (8),2-2,0-0,Oud-Heverlee Leuven (8)
?,(Sat) 22 Sep 2012 (38),KV Mechelen (8),3-0,1-0,Bergen (8)
?,(Sat) 22 Sep 2012 (38),KVRS Waasland - SK Beveren (8),1-1,0-1,K. Lierse SK (8)
?,(Sat) 22 Sep 2012 (38),SV Zulte Waregem (8),2-3,1-1,RSC Anderlecht (8)
?,(Sun) 23 Sep 2012 (38),Sporting Charleroi (8),1-2,0-0,KRC Genk (8)
?,(Sun) 23 Sep 2012 (38),Club Brugge (8),4-0,2-0,Cercle Brugge (8)
?,(Sat) 29 Sep 2012 (39),RSC Anderlecht (9),3-0,0-0,KSC Lokeren OV (9)
?,(Sat) 29 Sep 2012 (39),Bergen (9),1-0,0-0,Germinal (9)
?,(Sat) 29 Sep 2012 (39),Cercle Brugge (9),1-0,0-0,Sporting Charleroi (9)
?,(Sat) 29 Sep 2012 (39),KRC Genk (9),2-1,1-1,KV Mechelen (9)
?,(Sat) 29 Sep 2012 (39),K. Lierse SK (9),1-4,1-2,SV Zulte Waregem (9)
?,(Sat) 29 Sep 2012 (39),Oud-Heverlee Leuven (9),5-2,1-0,KVRS Waasland - SK Beveren (9)
?,(Sun) 30 Sep 2012 (39),KAA Gent (9),2-2,2-2,Club Brugge (9)
?,(Sun) 30 Sep 2012 (39),KV Kortrijk (9),2-1,1-1,Standard Liège (9)
?,(Fri) 5 Oct 2012 (40),Germinal (10),2-2,0-1,KAA Gent (10)
?,(Sat) 6 Oct 2012 (40),Sporting Charleroi (10),0-4,0-1,Oud-Heverlee Leuven (10)
?,(Sat) 6 Oct 2012 (40),KSC Lokeren OV (10),2-2,2-0,K. Lierse SK (10)
?,(Sat) 6 Oct 2012 (40),KV Mechelen (10),0-2,0-1,KV Kortrijk (10)
?,(Sat) 6 Oct 2012 (40),KVRS Waasland - SK Beveren (10),2-2,1-0,Bergen (10)
?,(Sat) 6 Oct 2012 (40),SV Zulte Waregem (10),3-1,0-0,Cercle Brugge (10)
?,(Sun) 7 Oct 2012 (40),Club Brugge (10),1-1,1-0,KRC Genk (10)
?,(Sun) 7 Oct 2012 (40),Standard Liège (10),2-1,2-1,RSC Anderlecht (10)
?,(Fri) 19 Oct 2012 (42),RSC Anderlecht (11),2-0,1-0,KVRS Waasland - SK Beveren (11)
?,(Sat) 20 Oct 2012 (42),Cercle Brugge (11),1-2,0-0,KV Mechelen (11)
?,(Sat) 20 Oct 2012 (42),KRC Genk (11),3-0,2-0,Germinal (11)
?,(Sat) 20 Oct 2012 (42),KAA Gent (11),0-1,0-1,KV Kortrijk (11)
?,(Sat) 20 Oct 2012 (42),K. Lierse SK (11),0-1,0-0,Sporting Charleroi (11)
?,(Sat) 20 Oct 2012 (42),Oud-Heverlee Leuven (11),4-1,2-1,Club Brugge (11)
?,(Sat) 20 Oct 2012 (42),SV Zulte Waregem (11),0-3,0-1,KSC Lokeren OV (11)
