Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 31 Jul 2009 (30),Standard (1),2-2,1-1,St Truiden (1)
?,(Sat) 1 Aug 2009 (30),Kortrijk (1),0-2,0-1,Anderlecht (1)
?,(Sat) 1 Aug 2009 (30),Lokeren (1),1-1,1-0,Waregem (1)
?,(Sat) 1 Aug 2009 (30),Mechelen (1),4-1,2-0,Westerlo (1)
?,(Sat) 1 Aug 2009 (30),Roeselare (1),1-1,0-0,Germinal (1)
?,(Sun) 2 Aug 2009 (30),Cercle Brugge (1),1-3,1-0,Gent (1)
?,(Sun) 2 Aug 2009 (30),Charleroi (1),1-2,1-2,Club Brugge (1)
?,(Fri) 7 Aug 2009 (31),Germinal (2),1-1,0-0,Standard (2)
?,(Sat) 8 Aug 2009 (31),Anderlecht (2),3-2,2-1,Cercle Brugge (2)
?,(Sat) 8 Aug 2009 (31),St Truiden (2),0-0,0-0,Charleroi (2)
?,(Sat) 8 Aug 2009 (31),Waregem (2),2-2,1-1,Genk (1)
?,(Sat) 8 Aug 2009 (31),Westerlo (2),1-1,1-1,Kortrijk (2)
?,(Sun) 9 Aug 2009 (31),Club Brugge (2),2-0,0-0,Lokeren (2)
?,(Sun) 9 Aug 2009 (31),Gent (2),2-1,0-0,Mechelen (2)
?,(Sat) 15 Aug 2009 (32),Anderlecht (3),3-0,2-0,Westerlo (3)
?,(Sat) 15 Aug 2009 (32),Cercle Brugge (3),2-2,0-1,Waregem (3)
?,(Sat) 15 Aug 2009 (32),Genk (2),1-1,1-0,Gent (3)
?,(Sat) 15 Aug 2009 (32),Lokeren (3),1-2,0-0,St Truiden (3)
?,(Sat) 15 Aug 2009 (32),Mechelen (3),2-1,1-0,Club Brugge (3)
?,(Sat) 15 Aug 2009 (32),Roeselare (2),1-5,1-3,Standard (3)
?,(Sun) 16 Aug 2009 (32),Charleroi (3),1-0,0-0,Germinal (3)
?,(Fri) 21 Aug 2009 (33),Standard (4),1-1,1-1,Charleroi (4)
?,(Sat) 22 Aug 2009 (33),Gent (4),4-1,1-0,Lokeren (4)
?,(Sat) 22 Aug 2009 (33),Germinal (4),1-3,1-2,Mechelen (4)
?,(Sat) 22 Aug 2009 (33),St Truiden (4),2-1,0-0,Roeselare (3)
?,(Sat) 22 Aug 2009 (33),Waregem (4),0-2,0-1,Anderlecht (4)
?,(Sun) 23 Aug 2009 (33),Club Brugge (4),2-2,1-2,Kortrijk (3)
?,(Sun) 23 Aug 2009 (33),Westerlo (4),0-1,0-0,Genk (3)
?,(Fri) 28 Aug 2009 (34),Westerlo (5),1-2,0-0,Waregem (5)
?,(Sat) 29 Aug 2009 (34),Kortrijk (4),1-0,0-0,Gent (5)
?,(Sat) 29 Aug 2009 (34),Mechelen (5),0-2,0-0,St Truiden (5)
?,(Sat) 29 Aug 2009 (34),Roeselare (4),1-3,1-3,Charleroi (5)
?,(Sun) 30 Aug 2009 (34),Anderlecht (5),1-1,1-1,Standard (5)
?,(Sun) 30 Aug 2009 (34),Cercle Brugge (4),2-3,2-1,Club Brugge (5)
?,(Sun) 30 Aug 2009 (34),Genk (4),1-1,0-1,Germinal (5)
?,(Sat) 12 Sep 2009 (36),Charleroi (6),0-4,0-2,Cercle Brugge (5)
?,(Sat) 12 Sep 2009 (36),Gent (6),5-1,1-0,Roeselare (5)
?,(Sat) 12 Sep 2009 (36),St Truiden (6),2-1,2-0,Anderlecht (6)
?,(Sat) 12 Sep 2009 (36),Standard (6),3-0,0-0,Mechelen (6)
?,(Sat) 12 Sep 2009 (36),Waregem (6),0-2,0-1,Kortrijk (5)
?,(Sun) 13 Sep 2009 (36),Club Brugge (6),1-1,1-1,Genk (5)
?,(Sun) 13 Sep 2009 (36),Germinal (6),2-1,1-1,Lokeren (5)
?,(Fri) 18 Sep 2009 (37),Genk (6),1-2,1-1,Charleroi (7)
?,(Sat) 19 Sep 2009 (37),Cercle Brugge (6),1-2,0-1,Germinal (7)
?,(Sat) 19 Sep 2009 (37),Kortrijk (6),0-1,0-1,St Truiden (7)
?,(Sat) 19 Sep 2009 (37),Lokeren (6),1-3,1-3,Standard (7)
?,(Sat) 19 Sep 2009 (37),Mechelen (7),3-2,3-1,Roeselare (6)
?,(Sun) 20 Sep 2009 (37),Anderlecht (7),1-1,1-1,Gent (7)
?,(Sun) 20 Sep 2009 (37),Westerlo (6),1-4,1-2,Club Brugge (7)
?,(Tue) 22 Sep 2009 (38),St Truiden (8),2-4,0-3,Genk (7)
?,(Wed) 23 Sep 2009 (38),Charleroi (8),1-2,0-0,Mechelen (8)
?,(Wed) 23 Sep 2009 (38),Club Brugge (8),3-1,1-1,Waregem (7)
?,(Wed) 23 Sep 2009 (38),Gent (8),1-2,0-0,Westerlo (7)
?,(Wed) 23 Sep 2009 (38),Germinal (8),1-0,0-0,Kortrijk (7)
?,(Wed) 23 Sep 2009 (38),Roeselare (7),1-2,0-0,Lokeren (7)
?,(Wed) 23 Sep 2009 (38),Standard (8),1-1,1-0,Cercle Brugge (7)
?,(Sat) 26 Sep 2009 (38),Genk (8),1-1,1-0,Roeselare (8)
?,(Sat) 26 Sep 2009 (38),Kortrijk (8),0-2,0-1,Standard (9)
?,(Sat) 26 Sep 2009 (38),Lokeren (8),4-1,2-0,Charleroi (9)
?,(Sat) 26 Sep 2009 (38),Waregem (8),3-1,3-1,Gent (9)
?,(Sat) 26 Sep 2009 (38),Westerlo (8),2-0,1-0,St Truiden (9)
?,(Sun) 27 Sep 2009 (38),Anderlecht (8),1-0,0-0,Germinal (9)
