=  Clermont - French Ligue 2 2005/06

Number, Name, Pos, Height, Weight, Date of Birth, Birth Place, Previous Club
1, Olivier Enjolras, G, 6'00", 11 02, 28-12-71, Clermont-Ferrand, None
2, Cédric Uras, D, 6'00", 12 03, 29-11-77, Lyon, Bastia
3, Emmanuel Gas, D, 5'09", 10 03, 11-09-70, Lyon, Gueugnon
5, Damien Perrinelle, D, 6'01", 12 04, 12-09-83, Suresnes, Créteil
6, Jordan Loties, D, 6'01", 12 01, 05-08-84, Clermont-Ferrand, Grenoble
7, Frédéric Fouret, F, 5'09", 11 09, 24-10-74, Thonon les Bains, Valence
8, Frédéric Brando, M, 5'09", 11 00, 08-11-73, Cannes, Sedan
9, Ahmed Ait-Ouarab, M, 5'07", 12 00, 07-08-79, Bourgoin Jallieu, Valence
10, Guillaume Plessis, M, 6'01", 12 01, 16-01-85, Saint Denis, Everton
11, André Titi Buengo, F, 6'02", 13 05, 11-02-80, Luanda, Neuchâtel Xamax
12, Bernard Diomède, F, 5'07", 11 00, 23-01-74, Saint-Doulchard, Créteil
14, Amor Kehiha, D, 5'10", 11 00, 05-09-77, Martigues, Istres
16, Jérémy Gavanon, G, 5'08", 09 10, 20-09-83, Marseille, Marseille
17, Sabri Tebet, F, 5'08", 10 10, 17-08-77, Rognac, Reims
18, Fabrice Reuperne, M, 5'11", 10 12, 18-09-75, Saint-Pierre, Cannes
19, Nathaël Daudé, M, 6'02", 12 13, 19-08-83, Marvejol, Le Mans
20, Jocelyn Gourvennec, M, 6'00", 12 08, 22-03-72, Brest, Angers
21, Antoine Grauss, F, 5'11", 11 09, 03-08-84, Strasbourg, Monaco
23, Edouard Duplan, M, 5'09", 12 06, 13-05-83, Athis-Mons, Viry-Chatillon
24, Romain Chevrier, D, 5'09", 11 05, 26-07-83, Clermont-Ferrand, Montferrand
25, Rodolfo Correia, M, 5'08", 11 05, 06-11-76, Lisbon, Académica
26, Bruce Abdoulaye, D, 5'11", 13 03, 15-04-82, Melun, Moissy
27, Claudio Renato Zaia de Assis, F, 5'11", 11 05, 19-04-84, São Paulo, Bayonne
28, Abdoulaye Coulibaly, D, 5'11", 12 02, 29-12-76, Sirana, Besançon
29, Schuman Bah, D, 6'00", 12 06, 24-08-74, Léhon, Malatyaspor
30, Alexis Hervier, G, 6'04", 13 08, 09-03-79, Vichy, Yzeure
33, Thibualt Marchal, F, 5'07", , , , Bordeaux
34, Djamel Koualed, D, 6'00", 10 10, 18-01-84, Thiers, None
, Emmanuel Royer, G, 6'00", 12 03, 01-02-82, Issoire, Nantes
, Nicolas Gerbal, M, 5'10", 11 05, 23-06-85, Beaumont, None
, Laurent Guillaume, M, 5'07", 10 06, 01-01-82, Clermont-Ferrand, Amiens
, Matthieu Guittard, M, 6'00", 11 11, 09-03-83, Aurillac, None
, Charly Ollier, M, 5'08", 10 12, 18-02-85, Fleriat, Clermont-Montferrand
, Vincent Ce Ougna, F, 5'08", 09 13, 03-10-85, Clermont-Ferrand, Lezoux

== Past Players

Number, Name, Pos, Height, Weight, Date of Birth, Birth Place, New Club
17, Jérémy Perbet, F, 6'00", 12 01, 12-12-84, Le Puy-en-Velay, Moulins (On Loan)
15, Affo Erassa, M, 6'03", 11 11, 19-02-83, Lomé, Moulins (On Loan)
4, Ludovic Assemoassa, D, 6'00", 13 00, 18-09-80, Lyon, Ciudad de Murcia
13, Emerick Darbelet, M, 5'08", 11 00, 04-08-73, Moulins, Rouen
22, Thomas Regnier, F, 5'11", 11 05, 11-03-84, Belfort, Sochaux
, Johan Gallón, M, 6'00", 11 13, 10-04-78, Caen, Racing Ferrol
