Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 26 Jul 2019 (W30),KRC Genk (1),2-1,0-1,KV Kortrijk (1)
?,(Sat) 27 Jul 2019 (W30),Cercle Brugge (1),0-2,0-0,Standard Liège (1)
?,(Sat) 27 Jul 2019 (W30),Sint-Truidense VV (1),0-1,0-1,Royal Excel Mouscron (1)
?,(Sat) 27 Jul 2019 (W30),SV Zulte Waregem (1),0-2,0-1,KV Mechelen (1)
?,(Sat) 27 Jul 2019 (W30),Waasland-Beveren (1),1-3,1-1,Club Brugge (1)
?,(Sun) 28 Jul 2019 (W30),RSC Anderlecht (1),1-2,1-1,KV Oostende (1)
?,(Sun) 28 Jul 2019 (W30),Sporting Charleroi (1),1-1,0-0,KAA Gent (1)
?,(Sun) 28 Jul 2019 (W30),KAS Eupen (1),1-4,1-1,Royal Antwerp FC (1)
?,(Fri) 2 Aug 2019 (W31),Club Brugge (2),6-0,4-0,Sint-Truidense VV (2)
?,(Sat) 3 Aug 2019 (W31),Standard Liège (2),4-0,2-0,SV Zulte Waregem (2)
?,(Sat) 3 Aug 2019 (W31),KV Kortrijk (2),1-1,0-1,Sporting Charleroi (2)
?,(Sat) 3 Aug 2019 (W31),KV Oostende (2),3-1,2-1,Cercle Brugge (2)
?,(Sat) 3 Aug 2019 (W31),KV Mechelen (2),3-1,1-1,KRC Genk (2)
?,(Sun) 4 Aug 2019 (W31),KAA Gent (2),6-1,4-0,KAS Eupen (2)
?,(Sun) 4 Aug 2019 (W31),Royal Excel Mouscron (2),0-0,0-0,RSC Anderlecht (2)
?,(Sun) 4 Aug 2019 (W31),Royal Antwerp FC (2),4-1,2-1,Waasland-Beveren (2)
?,(Fri) 9 Aug 2019 (W32),RSC Anderlecht (3),0-0,0-0,KV Mechelen (3)
?,(Sat) 10 Aug 2019 (W32),KV Oostende (3),0-2,0-0,Club Brugge (3)
?,(Sat) 10 Aug 2019 (W32),Cercle Brugge (3),1-3,1-0,KV Kortrijk (3)
?,(Sat) 10 Aug 2019 (W32),KAS Eupen (3),1-1,0-1,Waasland-Beveren (3)
?,(Sat) 10 Aug 2019 (W32),KRC Genk (3),0-2,0-1,SV Zulte Waregem (3)
?,(Sun) 11 Aug 2019 (W32),Sint-Truidense VV (3),2-1,2-0,Standard Liège (3)
?,(Sun) 11 Aug 2019 (W32),Sporting Charleroi (3),2-1,0-0,Royal Antwerp FC (3)
?,(Sun) 11 Aug 2019 (W32),Royal Excel Mouscron (3),2-1,2-1,KAA Gent (3)
?,(Fri) 16 Aug 2019 (W33),Club Brugge (4),0-0,0-0,KAS Eupen (4)
?,(Sat) 17 Aug 2019 (W33),KV Kortrijk (4),4-2,0-1,RSC Anderlecht (4)
?,(Sat) 17 Aug 2019 (W33),KV Mechelen (4),3-1,0-1,Cercle Brugge (4)
