Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 16 Aug 2008 (32),Cercle Brugge (1),0-3,0-1,RSC Anderlecht (1)
?,(Sat) 16 Aug 2008 (32),FCV Dender EH (1),1-3,0-1,Standard Liège (1)
?,(Sat) 16 Aug 2008 (32),KSV Roeselare (1),2-2,1-1,KV Kortrijk (1)
?,(Sat) 16 Aug 2008 (32),AFC Tubize (1),1-2,0-1,Royal Excel Moeskroen (1)
?,(Sat) 16 Aug 2008 (32),SV Zulte Waregem (1),0-0,0-0,KSC Lokeren OV (1)
?,(Sat) 16 Aug 2008 (32),KVC Westerlo (1),1-0,1-0,Sporting Charleroi (1)
?,(Sun) 17 Aug 2008 (32),KRC Genk (1),1-1,1-0,Germinal Beerschot (1)
?,(Sun) 17 Aug 2008 (32),KAA Gent (1),5-0,3-0,RAEC Mons (1)
?,(Sat) 23 Aug 2008 (33),RSC Anderlecht (2),2-2,2-2,KAA Gent (2)
?,(Sat) 23 Aug 2008 (33),Sporting Charleroi (2),1-0,0-0,KSV Roeselare (2)
?,(Sat) 23 Aug 2008 (33),Germinal Beerschot (2),1-1,1-1,FCV Dender EH (2)
?,(Sat) 23 Aug 2008 (33),KV Kortrijk (2),2-1,1-0,Cercle Brugge (2)
?,(Sat) 23 Aug 2008 (33),KSC Lokeren OV (2),4-1,2-0,AFC Tubize (2)
?,(Sat) 23 Aug 2008 (33),Royal Excel Moeskroen (2),3-1,1-1,KV Mechelen (1)
?,(Sat) 23 Aug 2008 (33),Standard Liège (2),3-0,2-0,KVC Westerlo (2)
?,(Sun) 24 Aug 2008 (33),RAEC Mons (2),3-1,2-0,KRC Genk (2)
?,(Fri) 29 Aug 2008 (34),AFC Tubize (3),1-4,0-3,Club Brugge (1)
?,(Sat) 30 Aug 2008 (34),RSC Anderlecht (3),4-0,2-0,KV Kortrijk (3)
?,(Sat) 30 Aug 2008 (34),Cercle Brugge (3),2-1,1-0,RAEC Mons (3)
?,(Sat) 30 Aug 2008 (34),FCV Dender EH (3),1-2,0-1,Royal Excel Moeskroen (3)
?,(Sat) 30 Aug 2008 (34),KRC Genk (3),1-0,0-0,KSC Lokeren OV (3)
?,(Sat) 30 Aug 2008 (34),KV Mechelen (2),0-2,0-0,SV Zulte Waregem (2)
?,(Sat) 30 Aug 2008 (34),KVC Westerlo (3),1-0,0-0,Germinal Beerschot (3)
?,(Sun) 31 Aug 2008 (34),KAA Gent (3),2-0,1-0,Sporting Charleroi (3)
?,(Sun) 31 Aug 2008 (34),KSV Roeselare (3),1-1,0-1,Standard Liège (3)
?,(Sat) 13 Sep 2008 (36),RAEC Mons (4),1-2,1-1,RSC Anderlecht (4)
?,(Sat) 13 Sep 2008 (36),Club Brugge (2),1-1,0-1,FCV Dender EH (4)
?,(Sat) 13 Sep 2008 (36),Germinal Beerschot (4),3-0,0-0,KSV Roeselare (4)
?,(Sat) 13 Sep 2008 (36),KSC Lokeren OV (4),1-1,1-0,KVC Westerlo (4)
?,(Sat) 13 Sep 2008 (36),KV Mechelen (3),0-0,0-0,AFC Tubize (4)
?,(Sat) 13 Sep 2008 (36),Royal Excel Moeskroen (4),4-2,3-0,KAA Gent (4)
?,(Sat) 13 Sep 2008 (36),Standard Liège (4),2-0,1-0,KV Kortrijk (4)
?,(Sun) 14 Sep 2008 (36),Sporting Charleroi (4),3-2,2-2,Cercle Brugge (4)
?,(Sun) 14 Sep 2008 (36),SV Zulte Waregem (3),1-3,1-1,KRC Genk (4)
?,(Fri) 19 Sep 2008 (37),RSC Anderlecht (5),2-0,0-0,Sporting Charleroi (5)
?,(Sat) 20 Sep 2008 (37),Cercle Brugge (5),1-0,1-0,Germinal Beerschot (5)
?,(Sat) 20 Sep 2008 (37),FCV Dender EH (5),2-0,1-0,SV Zulte Waregem (4)
?,(Sat) 20 Sep 2008 (37),KAA Gent (5),1-2,1-1,KV Mechelen (4)
?,(Sat) 20 Sep 2008 (37),KV Kortrijk (5),1-0,1-0,RAEC Mons (5)
?,(Sat) 20 Sep 2008 (37),KSV Roeselare (5),0-1,0-0,KSC Lokeren OV (5)
?,(Sat) 20 Sep 2008 (37),KVC Westerlo (5),0-0,0-0,Royal Excel Moeskroen (5)
?,(Sun) 21 Sep 2008 (37),KRC Genk (5),0-1,0-0,Club Brugge (3)
?,(Sun) 21 Sep 2008 (37),AFC Tubize (5),0-1,0-1,Standard Liège (5)
?,(Wed) 24 Sep 2008 (38),KV Mechelen (5),1-1,0-1,Club Brugge (4)
?,(Fri) 26 Sep 2008 (38),Standard Liège (6),2-1,0-0,RSC Anderlecht (6)
?,(Sat) 27 Sep 2008 (38),RAEC Mons (6),2-0,1-0,KSV Roeselare (6)
?,(Sat) 27 Sep 2008 (38),Sporting Charleroi (6),1-2,0-0,KV Kortrijk (6)
?,(Sat) 27 Sep 2008 (38),Club Brugge (5),2-0,1-0,KVC Westerlo (6)
?,(Sat) 27 Sep 2008 (38),KSC Lokeren OV (6),1-1,1-1,Cercle Brugge (6)
?,(Sat) 27 Sep 2008 (38),SV Zulte Waregem (5),1-0,0-0,AFC Tubize (6)
?,(Sun) 28 Sep 2008 (38),Germinal Beerschot (6),2-2,1-0,KAA Gent (6)
?,(Sun) 28 Sep 2008 (38),Royal Excel Moeskroen (6),1-2,1-0,KRC Genk (6)
?,(Mon) 29 Sep 2008 (39),KV Mechelen (6),4-1,4-0,FCV Dender EH (6)
?,(Fri) 3 Oct 2008 (39),RSC Anderlecht (7),2-1,1-0,Royal Excel Moeskroen (7)
?,(Sat) 4 Oct 2008 (39),RAEC Mons (7),1-1,0-0,Sporting Charleroi (7)
?,(Sat) 4 Oct 2008 (39),KRC Genk (7),2-1,2-1,KV Mechelen (7)
?,(Sat) 4 Oct 2008 (39),KAA Gent (7),1-1,0-1,KSC Lokeren OV (7)
?,(Sat) 4 Oct 2008 (39),KV Kortrijk (7),0-0,0-0,Germinal Beerschot (7)
?,(Sat) 4 Oct 2008 (39),AFC Tubize (7),2-1,1-0,FCV Dender EH (7)
?,(Sat) 4 Oct 2008 (39),KVC Westerlo (7),3-2,1-1,SV Zulte Waregem (6)
?,(Sun) 5 Oct 2008 (39),Cercle Brugge (7),4-1,1-0,Standard Liège (7)
?,(Sun) 5 Oct 2008 (39),KSV Roeselare (7),0-1,0-0,Club Brugge (6)
?,(Sat) 18 Oct 2008 (41),FCV Dender EH (8),2-4,1-1,KRC Genk (8)
?,(Sat) 18 Oct 2008 (41),Germinal Beerschot (8),1-2,1-2,Sporting Charleroi (8)
?,(Sat) 18 Oct 2008 (41),KSC Lokeren OV (8),2-0,1-0,KV Kortrijk (8)
?,(Sat) 18 Oct 2008 (41),KV Mechelen (8),1-3,0-1,KVC Westerlo (8)
?,(Sat) 18 Oct 2008 (41),Royal Excel Moeskroen (8),2-0,0-0,KSV Roeselare (8)
?,(Sat) 18 Oct 2008 (41),Standard Liège (8),2-1,1-0,RAEC Mons (8)
?,(Sat) 18 Oct 2008 (41),AFC Tubize (8),0-1,0-0,KAA Gent (8)
?,(Sun) 19 Oct 2008 (41),Club Brugge (7),3-1,1-1,Cercle Brugge (8)
?,(Sun) 19 Oct 2008 (41),SV Zulte Waregem (7),4-0,1-0,RSC Anderlecht (8)
?,(Fri) 24 Oct 2008 (42),KV Kortrijk (9),2-2,1-1,Royal Excel Moeskroen (9)
?,(Sat) 25 Oct 2008 (42),RSC Anderlecht (9),7-1,4-1,KV Mechelen (9)
?,(Sat) 25 Oct 2008 (42),RAEC Mons (9),0-0,0-0,Germinal Beerschot (9)
?,(Sat) 25 Oct 2008 (42),Cercle Brugge (9),1-2,1-1,FCV Dender EH (9)
?,(Sat) 25 Oct 2008 (42),Sporting Charleroi (9),1-1,1-1,KSC Lokeren OV (9)
?,(Sat) 25 Oct 2008 (42),KSV Roeselare (9),0-3,0-1,SV Zulte Waregem (8)
?,(Sat) 25 Oct 2008 (42),KVC Westerlo (9),4-1,2-0,AFC Tubize (9)
?,(Sun) 26 Oct 2008 (42),KRC Genk (9),0-0,0-0,Standard Liège (9)
?,(Sun) 26 Oct 2008 (42),KAA Gent (9),3-0,0-0,Club Brugge (8)
?,(Wed) 29 Oct 2008 (43),Club Brugge (9),2-0,0-0,SV Zulte Waregem (9)
?,(Fri) 31 Oct 2008 (43),Standard Liège (10),1-2,1-1,Sporting Charleroi (10)
?,(Sat) 1 Nov 2008 (43),Club Brugge (10),4-1,2-1,KV Kortrijk (10)
?,(Sat) 1 Nov 2008 (43),FCV Dender EH (10),2-2,0-1,KVC Westerlo (10)
?,(Sat) 1 Nov 2008 (43),KSC Lokeren OV (10),0-0,0-0,RAEC Mons (10)
?,(Sat) 1 Nov 2008 (43),KV Mechelen (10),1-2,0-0,KSV Roeselare (10)
?,(Sat) 1 Nov 2008 (43),Royal Excel Moeskroen (10),0-1,0-0,Cercle Brugge (10)
?,(Sat) 1 Nov 2008 (43),AFC Tubize (10),1-3,0-1,KRC Genk (10)
?,(Sun) 2 Nov 2008 (43),Germinal Beerschot (10),1-3,1-0,RSC Anderlecht (10)
?,(Sun) 2 Nov 2008 (43),SV Zulte Waregem (10),0-2,0-0,KAA Gent (10)
?,(Fri) 7 Nov 2008 (44),Cercle Brugge (11),2-0,0-0,SV Zulte Waregem (11)
?,(Sat) 8 Nov 2008 (44),RSC Anderlecht (11),2-3,0-2,KSC Lokeren OV (11)
?,(Sat) 8 Nov 2008 (44),RAEC Mons (11),0-0,0-0,Royal Excel Moeskroen (11)
?,(Sat) 8 Nov 2008 (44),KAA Gent (11),1-1,1-0,FCV Dender EH (11)
?,(Sat) 8 Nov 2008 (44),KV Kortrijk (11),0-0,0-0,KV Mechelen (11)
?,(Sat) 8 Nov 2008 (44),KSV Roeselare (11),1-2,1-1,AFC Tubize (11)
?,(Sat) 8 Nov 2008 (44),KVC Westerlo (11),1-0,0-0,KRC Genk (11)
?,(Sun) 9 Nov 2008 (44),Sporting Charleroi (11),2-2,0-0,Club Brugge (11)
?,(Sun) 9 Nov 2008 (44),Germinal Beerschot (11),1-3,1-1,Standard Liège (11)
?,(Fri) 14 Nov 2008 (45),KVC Westerlo (12),3-2,2-1,KAA Gent (12)
?,(Sat) 15 Nov 2008 (45),FCV Dender EH (12),1-0,0-0,KV Kortrijk (12)
?,(Sat) 15 Nov 2008 (45),KRC Genk (12),1-1,0-0,KSV Roeselare (12)
?,(Sat) 15 Nov 2008 (45),KV Mechelen (12),0-0,0-0,RAEC Mons (12)
?,(Sat) 15 Nov 2008 (45),Royal Excel Moeskroen (12),2-1,2-0,Sporting Charleroi (12)
?,(Sat) 15 Nov 2008 (45),AFC Tubize (12),3-0,1-0,Cercle Brugge (12)
?,(Sat) 15 Nov 2008 (45),SV Zulte Waregem (12),2-2,0-2,Germinal Beerschot (12)
?,(Sun) 16 Nov 2008 (45),Club Brugge (12),1-1,1-0,RSC Anderlecht (12)
?,(Sun) 16 Nov 2008 (45),KSC Lokeren OV (12),1-1,0-0,Standard Liège (12)
?,(Sat) 22 Nov 2008 (46),RSC Anderlecht (13),2-0,1-0,KVC Westerlo (13)
