Date,Team 1,Team 2,FT,HT
2010-12-29,Germinal,Eupen,0-0,0-0
2010-12-29,Kortrijk,Anderlecht,0-2,0-1
2010-12-29,Lierse,Westerlo,2-1,0-0
2010-12-30,Lokeren,Genk,2-2,1-1
2010-12-30,Waregem,Gent,2-2,1-1
2011-01-18,Eupen,Mechelen,0-1,0-0
2011-01-18,Kortrijk,Lokeren,0-0,0-0
2011-01-21,Eupen,Club Brugge,1-4,0-3
2011-01-22,Cercle Brugge,Lierse,3-0,0-0
2011-01-22,Charleroi,Mechelen,0-0,0-0
2011-01-22,Genk,Kortrijk,3-2,1-2
2011-01-22,Germinal,Waregem,3-0,0-0
2011-01-22,Westerlo,St Truiden,3-0,1-0
2011-01-23,Anderlecht,Standard,2-0,0-0
2011-01-23,Gent,Lokeren,2-1,2-1
2011-01-28,Waregem,Genk,0-1,0-1
2011-01-29,Club Brugge,Germinal,1-0,0-0
2011-01-29,Kortrijk,Cercle Brugge,2-1,0-1
2011-01-29,Lierse,Charleroi,1-0,1-0
2011-01-29,Lokeren,Eupen,0-2,0-1
2011-01-29,Standard,Westerlo,2-1,2-0
2011-01-30,Mechelen,Anderlecht,0-0,0-0
2011-01-30,St Truiden,Gent,1-1,0-1
2011-02-02,Charleroi,Germinal,2-0,1-0
2011-02-02,Eupen,Waregem,0-2,0-1
2011-02-02,Genk,St Truiden,1-1,1-1
2011-02-02,Lokeren,Cercle Brugge,2-1,1-1
2011-02-02,Mechelen,Kortrijk,1-0,0-0
2011-02-04,Gent,Lierse,4-1,2-0
2011-02-05,Anderlecht,St Truiden,2-0,0-0
2011-02-05,Cercle Brugge,Mechelen,0-1,0-1
2011-02-05,Charleroi,Waregem,2-0,1-0
2011-02-05,Westerlo,Kortrijk,2-1,0-1
2011-02-06,Eupen,Standard,0-1,0-1
2011-02-06,Genk,Club Brugge,1-0,0-0
2011-02-06,Germinal,Lokeren,1-1,0-0
2011-02-12,Anderlecht,Cercle Brugge,1-0,0-0
2011-02-12,Club Brugge,Waregem,2-0,1-0
2011-02-12,Lierse,Germinal,2-2,1-1
2011-02-12,Lokeren,Charleroi,1-1,0-0
2011-02-12,Mechelen,Westerlo,3-1,2-1
2011-02-12,St Truiden,Eupen,1-1,0-1
2011-02-13,Kortrijk,Gent,0-1,0-0
2011-02-13,Standard,Genk,0-2,0-1
2011-02-15,Lierse,Mechelen,2-1,1-0
2011-02-16,Germinal,Gent,2-2,2-1
2011-02-16,Westerlo,Lokeren,1-2,1-0
2011-02-19,Charleroi,St Truiden,1-0,1-0
2011-02-19,Club Brugge,Lokeren,2-1,1-0
2011-02-19,Eupen,Cercle Brugge,0-0,0-0
2011-02-19,Genk,Mechelen,1-0,0-0
2011-02-19,Germinal,Kortrijk,3-1,1-0
2011-02-19,Waregem,Lierse,1-1,0-0
2011-02-20,Gent,Standard,4-1,3-1
2011-02-20,Westerlo,Anderlecht,2-0,0-0
2011-02-23,St Truiden,Mechelen,0-1,0-0
2011-02-26,Standard,Mechelen,3-0,3-0
2011-02-27,St Truiden,Cercle Brugge,0-3,0-1
2011-03-04,Anderlecht,Genk,1-1,0-1
2011-03-05,Cercle Brugge,Westerlo,0-1,0-0
2011-03-05,Kortrijk,Charleroi,3-0,3-0
2011-03-05,Lokeren,Waregem,2-1,2-0
2011-03-05,Mechelen,Gent,1-1,0-0
2011-03-05,St Truiden,Germinal,1-0,0-0
2011-03-06,Lierse,Eupen,1-1,0-1
2011-03-06,Standard,Club Brugge,2-2,0-0
2011-03-12,Charleroi,Standard,0-2,0-2
2011-03-12,Club Brugge,Kortrijk,4-1,1-0
2011-03-12,Eupen,Anderlecht,1-1,0-1
2011-03-12,Genk,Westerlo,0-2,0-0
2011-03-12,Gent,Cercle Brugge,1-0,1-0
2011-03-12,Germinal,Mechelen,1-1,0-0
2011-03-12,Lokeren,Lierse,1-1,1-1
2011-03-12,Waregem,St Truiden,1-2,0-0
2011-03-19,Kortrijk,Waregem,2-2,0-1
2011-03-20,Anderlecht,Gent,3-2,0-0
2011-03-20,Cercle Brugge,Genk,0-1,0-0
2011-03-20,Lierse,Club Brugge,0-0,0-0
2011-03-20,Mechelen,Eupen,2-0,0-0
2011-03-20,St Truiden,Lokeren,0-2,0-0
2011-03-20,Standard,Germinal,1-0,1-0
2011-03-20,Westerlo,Charleroi,2-2,0-0
2011-03-23,Charleroi,Cercle Brugge,0-3,0-1
