Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 30 Jul 2010 (30),Standard Liège (1),1-1,0-1,SV Zulte Waregem (1)
?,(Sat) 31 Jul 2010 (30),RSC Anderlecht (1),4-1,0-1,KAS Eupen (1)
?,(Sat) 31 Jul 2010 (30),KV Kortrijk (1),1-0,0-0,Club Brugge (1)
?,(Sat) 31 Jul 2010 (30),KV Mechelen (1),2-0,0-0,KSC Lokeren OV (1)
?,(Sat) 31 Jul 2010 (30),Sint-Truidense VV (1),1-0,1-0,K Lierse SK (1)
?,(Sat) 31 Jul 2010 (30),KVC Westerlo (1),0-1,0-0,KAA Gent (1)
?,(Sun) 1 Aug 2010 (30),Cercle Brugge (1),1-1,1-0,Sporting Charleroi (1)
?,(Sun) 1 Aug 2010 (30),KRC Genk (1),2-1,1-1,Germinal Beerschot (1)
?,(Fri) 6 Aug 2010 (31),K Lierse SK (2),1-4,1-2,Standard Liège (2)
?,(Sat) 7 Aug 2010 (31),Sporting Charleroi (2),0-0,0-0,RSC Anderlecht (2)
?,(Sat) 7 Aug 2010 (31),Club Brugge (2),4-1,4-1,Sint-Truidense VV (2)
?,(Sat) 7 Aug 2010 (31),KAS Eupen (2),0-1,0-0,KVC Westerlo (2)
?,(Sat) 7 Aug 2010 (31),KSC Lokeren OV (2),1-1,0-0,KV Kortrijk (2)
?,(Sat) 7 Aug 2010 (31),SV Zulte Waregem (2),1-2,1-1,KV Mechelen (2)
?,(Sun) 8 Aug 2010 (31),KAA Gent (2),0-4,0-2,KRC Genk (2)
?,(Sun) 8 Aug 2010 (31),Germinal Beerschot (2),0-0,0-0,Cercle Brugge (2)
?,(Sat) 14 Aug 2010 (32),RSC Anderlecht (3),4-0,1-0,Germinal Beerschot (3)
?,(Sat) 14 Aug 2010 (32),KAA Gent (3),2-1,0-1,KAS Eupen (3)
?,(Sat) 14 Aug 2010 (32),KV Kortrijk (3),2-0,0-0,Sint-Truidense VV (3)
?,(Sat) 14 Aug 2010 (32),KV Mechelen (3),1-0,0-0,K Lierse SK (3)
?,(Sat) 14 Aug 2010 (32),Standard Liège (3),3-3,0-1,KSC Lokeren OV (3)
?,(Sat) 14 Aug 2010 (32),KVC Westerlo (3),1-1,0-0,SV Zulte Waregem (3)
