Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 25 Jul 2014 (W30),Standard Liège (1),3-0,2-0,Sporting Charleroi (1)
?,(Sat) 26 Jul 2014 (W30),Cercle Brugge (1),0-0,0-0,KAA Gent (1)
?,(Sat) 26 Jul 2014 (W30),K Lierse SK (1),2-0,2-0,KV Oostende (1)
?,(Sat) 26 Jul 2014 (W30),Waasland-Beveren (1),0-2,0-0,Club Brugge (1)
?,(Sat) 26 Jul 2014 (W30),KVC Westerlo (1),1-0,1-0,KSC Lokeren OV (1)
?,(Sun) 27 Jul 2014 (W30),RSC Anderlecht (1),3-1,1-0,Royal Excel Mouscron (1)
?,(Sun) 27 Jul 2014 (W30),KV Mechelen (1),3-1,3-1,KRC Genk (1)
?,(Sun) 27 Jul 2014 (W30),SV Zulte Waregem (1),2-0,0-0,KV Kortrijk (1)
?,(Fri) 1 Aug 2014 (W31),KV Oostende (2),0-2,0-0,RSC Anderlecht (2)
?,(Sat) 2 Aug 2014 (W31),Sporting Charleroi (2),2-3,2-1,KVC Westerlo (2)
?,(Sat) 2 Aug 2014 (W31),KRC Genk (2),1-1,1-1,Cercle Brugge (2)
?,(Sat) 2 Aug 2014 (W31),KV Kortrijk (2),2-3,1-1,Standard Liège (2)
?,(Sat) 2 Aug 2014 (W31),Royal Excel Mouscron (2),1-0,1-0,Waasland-Beveren (2)
?,(Sun) 3 Aug 2014 (W31),Club Brugge (2),1-0,1-0,K Lierse SK (2)
?,(Sun) 3 Aug 2014 (W31),KAA Gent (2),3-1,0-1,KV Mechelen (2)
?,(Sun) 3 Aug 2014 (W31),KSC Lokeren OV (2),2-1,1-1,SV Zulte Waregem (2)
?,(Fri) 8 Aug 2014 (W32),KRC Genk (3),0-0,0-0,KSC Lokeren OV (3)
?,(Sat) 9 Aug 2014 (W32),Cercle Brugge (3),0-1,0-1,KV Oostende (3)
?,(Sat) 9 Aug 2014 (W32),K Lierse SK (3),2-2,1-0,Royal Excel Mouscron (3)
?,(Sat) 9 Aug 2014 (W32),KV Mechelen (3),1-2,1-0,KV Kortrijk (3)
?,(Sat) 9 Aug 2014 (W32),Waasland-Beveren (3),1-1,0-0,KVC Westerlo (3)
?,(Sun) 10 Aug 2014 (W32),RSC Anderlecht (3),1-0,1-0,Sporting Charleroi (3)
?,(Sun) 10 Aug 2014 (W32),Standard Liège (3),0-1,0-1,KAA Gent (3)
?,(Sun) 10 Aug 2014 (W32),SV Zulte Waregem (3),1-1,0-0,Club Brugge (3)
?,(Fri) 15 Aug 2014 (W33),Club Brugge (4),1-1,1-0,Cercle Brugge (4)
?,(Fri) 15 Aug 2014 (W33),Royal Excel Mouscron (4),5-2,3-2,Standard Liège (4)
?,(Sat) 16 Aug 2014 (W33),Sporting Charleroi (4),2-2,1-0,Waasland-Beveren (4)
?,(Sat) 16 Aug 2014 (W33),KV Kortrijk (4),1-1,1-0,KRC Genk (4)
?,(Sat) 16 Aug 2014 (W33),KSC Lokeren OV (4),2-0,2-0,K Lierse SK (4)
?,(Sat) 16 Aug 2014 (W33),KV Oostende (4),2-0,0-0,KV Mechelen (4)
?,(Sun) 17 Aug 2014 (W33),KAA Gent (4),3-1,0-1,SV Zulte Waregem (4)
?,(Sun) 17 Aug 2014 (W33),KVC Westerlo (4),2-2,2-0,RSC Anderlecht (4)
?,(Fri) 22 Aug 2014 (W34),KRC Genk (5),3-2,2-2,KAA Gent (5)
?,(Sat) 23 Aug 2014 (W34),KV Kortrijk (5),0-2,0-0,KV Oostende (5)
?,(Sat) 23 Aug 2014 (W34),K Lierse SK (5),0-2,0-0,Sporting Charleroi (5)
?,(Sat) 23 Aug 2014 (W34),Standard Liège (5),2-2,1-2,KVC Westerlo (5)
?,(Sat) 23 Aug 2014 (W34),SV Zulte Waregem (5),1-1,0-1,Royal Excel Mouscron (5)
?,(Sun) 24 Aug 2014 (W34),RSC Anderlecht (5),1-0,0-0,Waasland-Beveren (5)
?,(Sun) 24 Aug 2014 (W34),Cercle Brugge (5),1-0,1-0,KSC Lokeren OV (5)
?,(Sun) 24 Aug 2014 (W34),KV Mechelen (5),3-1,1-1,Club Brugge (5)
?,(Fri) 29 Aug 2014 (W35),KAA Gent (6),0-1,0-1,KV Kortrijk (6)
?,(Sat) 30 Aug 2014 (W35),Royal Excel Mouscron (6),4-0,3-0,Cercle Brugge (6)
?,(Sat) 30 Aug 2014 (W35),KV Oostende (6),1-1,0-0,KRC Genk (6)
?,(Sat) 30 Aug 2014 (W35),Waasland-Beveren (6),2-0,2-0,K Lierse SK (6)
?,(Sat) 30 Aug 2014 (W35),KVC Westerlo (6),2-2,0-2,SV Zulte Waregem (6)
?,(Sun) 31 Aug 2014 (W35),Sporting Charleroi (6),2-0,0-0,KV Mechelen (6)
?,(Sun) 31 Aug 2014 (W35),Club Brugge (6),2-2,0-2,RSC Anderlecht (6)
?,(Sun) 31 Aug 2014 (W35),KSC Lokeren OV (6),1-1,0-1,Standard Liège (6)
?,(Sat) 13 Sep 2014 (W37),Cercle Brugge (7),1-0,1-0,Sporting Charleroi (7)
?,(Sat) 13 Sep 2014 (W37),K Lierse SK (7),2-2,1-0,RSC Anderlecht (7)
?,(Sat) 13 Sep 2014 (W37),KV Mechelen (7),5-2,2-1,KVC Westerlo (7)
?,(Sat) 13 Sep 2014 (W37),Standard Liège (7),3-5,1-0,KV Oostende (7)
?,(Sat) 13 Sep 2014 (W37),SV Zulte Waregem (7),1-4,1-1,Waasland-Beveren (7)
?,(Sun) 14 Sep 2014 (W37),KRC Genk (7),1-1,1-1,Club Brugge (7)
?,(Sun) 14 Sep 2014 (W37),KAA Gent (7),1-0,0-0,Royal Excel Mouscron (7)
?,(Sun) 14 Sep 2014 (W37),KV Kortrijk (7),2-3,2-2,KSC Lokeren OV (7)
?,(Fri) 19 Sep 2014 (W38),Sporting Charleroi (8),2-1,1-0,SV Zulte Waregem (8)
?,(Sat) 20 Sep 2014 (W38),RSC Anderlecht (8),3-2,2-1,Cercle Brugge (8)
?,(Sat) 20 Sep 2014 (W38),Royal Excel Mouscron (8),1-2,0-0,KRC Genk (8)
?,(Sat) 20 Sep 2014 (W38),KV Oostende (8),1-3,1-1,KAA Gent (8)
?,(Sat) 20 Sep 2014 (W38),KVC Westerlo (8),6-1,3-1,K Lierse SK (8)
?,(Sun) 21 Sep 2014 (W38),Club Brugge (8),5-0,1-0,KV Kortrijk (8)
?,(Sun) 21 Sep 2014 (W38),KSC Lokeren OV (8),3-2,1-1,KV Mechelen (8)
?,(Sun) 21 Sep 2014 (W38),Waasland-Beveren (8),0-2,0-0,Standard Liège (8)
?,(Sat) 27 Sep 2014 (W39),Cercle Brugge (9),1-2,0-0,KVC Westerlo (9)
?,(Sat) 27 Sep 2014 (W39),KRC Genk (9),1-1,0-0,Sporting Charleroi (9)
?,(Sat) 27 Sep 2014 (W39),KV Kortrijk (9),3-0,2-0,Royal Excel Mouscron (9)
?,(Sat) 27 Sep 2014 (W39),KV Mechelen (9),2-0,1-0,Waasland-Beveren (9)
?,(Sat) 27 Sep 2014 (W39),SV Zulte Waregem (9),0-2,0-1,RSC Anderlecht (9)
?,(Sun) 28 Sep 2014 (W39),KAA Gent (9),1-1,0-1,KSC Lokeren OV (9)
?,(Sun) 28 Sep 2014 (W39),KV Oostende (9),2-2,1-1,Club Brugge (9)
?,(Sun) 28 Sep 2014 (W39),Standard Liège (9),2-2,2-0,K Lierse SK (9)
?,(Fri) 3 Oct 2014 (W40),KVC Westerlo (10),0-0,0-0,KAA Gent (10)
?,(Sat) 4 Oct 2014 (W40),Sporting Charleroi (10),0-2,0-2,KV Kortrijk (10)
?,(Sat) 4 Oct 2014 (W40),K Lierse SK (10),3-1,1-1,SV Zulte Waregem (10)
?,(Sat) 4 Oct 2014 (W40),Royal Excel Mouscron (10),1-1,0-0,KV Mechelen (10)
?,(Sat) 4 Oct 2014 (W40),Waasland-Beveren (10),1-0,0-0,Cercle Brugge (10)
?,(Sun) 5 Oct 2014 (W40),RSC Anderlecht (10),0-0,0-0,KRC Genk (10)
?,(Sun) 5 Oct 2014 (W40),Club Brugge (10),3-0,1-0,Standard Liège (10)
?,(Sun) 5 Oct 2014 (W40),KSC Lokeren OV (10),3-1,0-1,KV Oostende (10)
?,(Sat) 18 Oct 2014 (W42),Cercle Brugge (11),1-2,1-1,K Lierse SK (11)
?,(Sat) 18 Oct 2014 (W42),KAA Gent (11),2-2,1-1,Sporting Charleroi (11)
?,(Sat) 18 Oct 2014 (W42),KV Kortrijk (11),2-1,1-0,Waasland-Beveren (11)
?,(Sat) 18 Oct 2014 (W42),KV Mechelen (11),1-1,1-0,RSC Anderlecht (11)
?,(Sat) 18 Oct 2014 (W42),KV Oostende (11),0-0,0-0,Royal Excel Mouscron (11)
?,(Sun) 19 Oct 2014 (W42),KRC Genk (11),3-1,2-1,KVC Westerlo (11)
?,(Sun) 19 Oct 2014 (W42),KSC Lokeren OV (11),1-3,1-1,Club Brugge (11)
?,(Sun) 19 Oct 2014 (W42),Standard Liège (11),1-2,0-1,SV Zulte Waregem (11)
?,(Fri) 24 Oct 2014 (W43),K Lierse SK (12),0-1,0-1,KV Mechelen (12)
?,(Sat) 25 Oct 2014 (W43),Sporting Charleroi (12),2-0,1-0,KV Oostende (12)
?,(Sat) 25 Oct 2014 (W43),Waasland-Beveren (12),0-1,0-0,KRC Genk (12)
?,(Sat) 25 Oct 2014 (W43),SV Zulte Waregem (12),1-2,1-1,Cercle Brugge (12)
?,(Sat) 25 Oct 2014 (W43),KVC Westerlo (12),2-1,1-0,KV Kortrijk (12)
?,(Sun) 26 Oct 2014 (W43),RSC Anderlecht (12),0-2,0-0,Standard Liège (12)
?,(Sun) 26 Oct 2014 (W43),Club Brugge (12),2-2,2-1,KAA Gent (12)
?,(Sun) 26 Oct 2014 (W43),Royal Excel Mouscron (12),2-2,1-0,KSC Lokeren OV (12)
?,(Tue) 28 Oct 2014 (W44),KRC Genk (13),3-0,1-0,K Lierse SK (13)
?,(Tue) 28 Oct 2014 (W44),KV Mechelen (13),1-1,0-0,SV Zulte Waregem (13)
?,(Wed) 29 Oct 2014 (W44),Cercle Brugge (13),0-1,0-0,Standard Liège (13)
?,(Wed) 29 Oct 2014 (W44),KAA Gent (13),4-1,1-1,Waasland-Beveren (13)
?,(Wed) 29 Oct 2014 (W44),KV Kortrijk (13),2-3,0-1,RSC Anderlecht (13)
?,(Wed) 29 Oct 2014 (W44),KSC Lokeren OV (13),5-2,2-0,Sporting Charleroi (13)
?,(Wed) 29 Oct 2014 (W44),KV Oostende (13),4-0,2-0,KVC Westerlo (13)
?,(Thu) 30 Oct 2014 (W44),Royal Excel Mouscron (13),1-4,0-1,Club Brugge (13)
?,(Fri) 31 Oct 2014 (W44),SV Zulte Waregem (14),2-0,0-0,KRC Genk (14)
?,(Sat) 1 Nov 2014 (W44),RSC Anderlecht (14),1-1,0-1,KSC Lokeren OV (14)
?,(Sat) 1 Nov 2014 (W44),Cercle Brugge (14),0-4,0-1,KV Kortrijk (14)
?,(Sat) 1 Nov 2014 (W44),Standard Liège (14),2-0,1-0,KV Mechelen (14)
?,(Sat) 1 Nov 2014 (W44),Waasland-Beveren (14),1-0,1-0,KV Oostende (14)
?,(Sun) 2 Nov 2014 (W44),Sporting Charleroi (14),0-0,0-0,Club Brugge (14)
?,(Sun) 2 Nov 2014 (W44),K Lierse SK (14),0-1,0-0,KAA Gent (14)
?,(Sun) 2 Nov 2014 (W44),KVC Westerlo (14),1-3,1-1,Royal Excel Mouscron (14)
?,(Fri) 7 Nov 2014 (W45),KV Oostende (15),1-3,1-1,SV Zulte Waregem (15)
?,(Sat) 8 Nov 2014 (W45),KV Kortrijk (15),1-0,1-0,K Lierse SK (15)
?,(Sat) 8 Nov 2014 (W45),KV Mechelen (15),1-1,0-0,Cercle Brugge (15)
?,(Sat) 8 Nov 2014 (W45),Royal Excel Mouscron (15),0-2,0-1,Sporting Charleroi (15)
?,(Sun) 9 Nov 2014 (W45),Club Brugge (15),5-0,2-0,KVC Westerlo (15)
?,(Sun) 9 Nov 2014 (W45),KRC Genk (15),0-2,0-1,Standard Liège (15)
?,(Sun) 9 Nov 2014 (W45),KAA Gent (15),0-2,0-1,RSC Anderlecht (15)
?,(Sun) 9 Nov 2014 (W45),KSC Lokeren OV (15),3-0,1-0,Waasland-Beveren (15)
?,(Sat) 22 Nov 2014 (W47),Sporting Charleroi (16),3-1,1-1,RSC Anderlecht (16)
?,(Sat) 22 Nov 2014 (W47),Club Brugge (16),4-2,1-1,Waasland-Beveren (16)
?,(Sat) 22 Nov 2014 (W47),KAA Gent (16),4-0,1-0,Cercle Brugge (16)
?,(Sat) 22 Nov 2014 (W47),KSC Lokeren OV (16),0-0,0-0,KVC Westerlo (16)
?,(Sat) 22 Nov 2014 (W47),Royal Excel Mouscron (16),2-1,2-1,K Lierse SK (16)
?,(Sun) 23 Nov 2014 (W47),KRC Genk (16),3-0,1-0,KV Mechelen (16)
?,(Sun) 23 Nov 2014 (W47),KV Kortrijk (16),3-1,0-1,SV Zulte Waregem (16)
?,(Sun) 23 Nov 2014 (W47),KV Oostende (16),3-2,1-1,Standard Liège (16)
?,(Fri) 28 Nov 2014 (W48),SV Zulte Waregem (17),2-1,0-1,KAA Gent (17)
?,(Sat) 29 Nov 2014 (W48),Cercle Brugge (17),0-1,0-0,KRC Genk (17)
?,(Sat) 29 Nov 2014 (W48),KV Mechelen (17),0-0,0-0,KV Oostende (17)
?,(Sat) 29 Nov 2014 (W48),Waasland-Beveren (17),2-1,0-1,Royal Excel Mouscron (17)
?,(Sat) 29 Nov 2014 (W48),KVC Westerlo (17),2-3,1-1,Sporting Charleroi (17)
?,(Sun) 30 Nov 2014 (W48),RSC Anderlecht (17),2-2,1-1,Club Brugge (17)
?,(Sun) 30 Nov 2014 (W48),K Lierse SK (17),1-1,1-1,KSC Lokeren OV (17)
?,(Sun) 30 Nov 2014 (W48),Standard Liège (17),0-2,0-0,KV Kortrijk (17)
?,(Fri) 5 Dec 2014 (W49),KVC Westerlo (18),1-2,1-1,Waasland-Beveren (18)
?,(Sat) 6 Dec 2014 (W49),KV Kortrijk (18),3-0,2-0,KV Mechelen (18)
?,(Sat) 6 Dec 2014 (W49),KSC Lokeren OV (18),0-0,0-0,Cercle Brugge (18)
?,(Sat) 6 Dec 2014 (W49),Royal Excel Mouscron (18),4-2,3-1,RSC Anderlecht (18)
?,(Sat) 6 Dec 2014 (W49),KV Oostende (18),2-1,0-0,K Lierse SK (18)
?,(Sun) 7 Dec 2014 (W49),Sporting Charleroi (18),0-1,0-1,Standard Liège (18)
?,(Sun) 7 Dec 2014 (W49),Club Brugge (18),2-1,1-0,SV Zulte Waregem (18)
?,(Sun) 7 Dec 2014 (W49),KAA Gent (18),0-0,0-0,KRC Genk (18)
?,(Fri) 12 Dec 2014 (W50),KV Mechelen (19),0-0,0-0,KAA Gent (19)
?,(Sat) 13 Dec 2014 (W50),Cercle Brugge (19),2-1,1-1,Royal Excel Mouscron (19)
?,(Sat) 13 Dec 2014 (W50),KRC Genk (19),3-0,1-0,KV Kortrijk (19)
?,(Sat) 13 Dec 2014 (W50),K Lierse SK (19),3-3,0-2,KVC Westerlo (19)
?,(Sat) 13 Dec 2014 (W50),Waasland-Beveren (19),1-3,1-0,Sporting Charleroi (19)
?,(Sun) 14 Dec 2014 (W50),RSC Anderlecht (19),3-0,2-0,KV Oostende (19)
?,(Sun) 14 Dec 2014 (W50),Standard Liège (19),1-3,1-2,Club Brugge (19)
?,(Sun) 14 Dec 2014 (W50),SV Zulte Waregem (19),1-0,1-0,KSC Lokeren OV (19)
?,(Sat) 20 Dec 2014 (W51),Sporting Charleroi (20),6-0,2-0,K Lierse SK (20)
?,(Sat) 20 Dec 2014 (W51),Royal Excel Mouscron (20),0-1,0-1,SV Zulte Waregem (20)
?,(Sat) 20 Dec 2014 (W51),KV Oostende (20),2-0,1-0,Cercle Brugge (20)
?,(Sat) 20 Dec 2014 (W51),Waasland-Beveren (20),0-2,0-1,RSC Anderlecht (20)
?,(Sat) 20 Dec 2014 (W51),KVC Westerlo (20),1-1,0-0,KV Mechelen (20)
?,(Sun) 21 Dec 2014 (W51),Club Brugge (20),4-1,1-1,KRC Genk (20)
?,(Sun) 21 Dec 2014 (W51),KAA Gent (20),1-2,1-1,Standard Liège (20)
?,(Sun) 21 Dec 2014 (W51),KSC Lokeren OV (20),1-2,1-1,KV Kortrijk (20)
?,(Fri) 26 Dec 2014 (W52),RSC Anderlecht (21),4-0,2-0,KVC Westerlo (21)
?,(Fri) 26 Dec 2014 (W52),KV Kortrijk (21),2-3,1-1,KAA Gent (21)
?,(Fri) 26 Dec 2014 (W52),K Lierse SK (21),0-6,0-5,Club Brugge (21)
?,(Fri) 26 Dec 2014 (W52),KV Mechelen (21),1-0,0-0,Royal Excel Mouscron (21)
?,(Fri) 26 Dec 2014 (W52),SV Zulte Waregem (21),1-3,0-1,Sporting Charleroi (21)
?,(Sat) 27 Dec 2014 (W52),Cercle Brugge (21),1-0,1-0,Waasland-Beveren (21)
?,(Sat) 27 Dec 2014 (W52),Standard Liège (21),2-0,1-0,KSC Lokeren OV (21)
?,(Fri) 16 Jan 2015 (W3),Club Brugge (22),1-1,0-0,KV Mechelen (22)
?,(Sat) 17 Jan 2015 (W3),Sporting Charleroi (22),0-2,0-0,Cercle Brugge (22)
?,(Sat) 17 Jan 2015 (W3),Royal Excel Mouscron (22),1-3,1-2,KAA Gent (22)
?,(Sat) 17 Jan 2015 (W3),KV Oostende (21),1-7,0-3,KV Kortrijk (22)
?,(Sat) 17 Jan 2015 (W3),Waasland-Beveren (22),1-3,0-0,SV Zulte Waregem (22)
?,(Sun) 18 Jan 2015 (W3),RSC Anderlecht (22),3-0,2-0,K Lierse SK (22)
?,(Sun) 18 Jan 2015 (W3),KSC Lokeren OV (22),1-1,1-1,KRC Genk (21)
?,(Sun) 18 Jan 2015 (W3),KVC Westerlo (22),1-1,1-1,Standard Liège (22)
?,(Fri) 23 Jan 2015 (W4),KRC Genk (22),2-0,1-0,Royal Excel Mouscron (23)
?,(Sat) 24 Jan 2015 (W4),KV Kortrijk (23),0-0,0-0,Sporting Charleroi (23)
?,(Sat) 24 Jan 2015 (W4),K Lierse SK (23),1-1,1-0,Waasland-Beveren (23)
?,(Sat) 24 Jan 2015 (W4),KV Mechelen (23),0-1,0-1,KSC Lokeren OV (23)
?,(Sat) 24 Jan 2015 (W4),SV Zulte Waregem (23),1-3,1-0,KVC Westerlo (23)
?,(Sun) 25 Jan 2015 (W4),Cercle Brugge (23),0-3,0-1,Club Brugge (23)
?,(Sun) 25 Jan 2015 (W4),KAA Gent (23),3-1,2-0,KV Oostende (22)
