Date,Team 1,Team 2,FT,HT
2005-09-21,Louvieroise,Genk,2-3,0-1
2005-09-21,Standard,Club Brugge,2-0,2-0
2005-09-21,Waregem,Mouscron,4-1,2-0
2005-09-21,Westerlo,Lierse,0-0,0-0
2005-09-24,Beveren,Charleroi,1-1,0-0
2005-09-24,Club Brugge,Lokeren,0-1,0-1
2005-09-24,FC Brussels,Waregem,1-1,0-0
2005-09-24,Genk,Cercle Brugge,3-1,1-1
2005-09-24,Mouscron,Louvieroise,2-1,2-1
2005-09-24,St Truiden,Westerlo,0-1,0-1
2005-09-25,Germinal,Standard,2-2,2-1
2005-09-25,Lierse,Anderlecht,0-0,0-0
2005-09-25,Roeselare,Gent,1-1,0-0
2005-09-30,Charleroi,Club Brugge,3-3,2-1
2005-10-01,Anderlecht,St Truiden,3-0,0-0
2005-10-01,Gent,Lierse,1-1,0-0
2005-10-01,Louvieroise,FC Brussels,0-3,0-1
2005-10-01,Standard,Lokeren,2-1,1-0
2005-10-01,Waregem,Roeselare,2-1,0-0
2005-10-01,Westerlo,Beveren,4-1,0-0
2005-10-02,Cercle Brugge,Mouscron,1-0,0-0
2005-10-02,Germinal,Genk,2-2,1-1
2005-10-15,Beveren,Anderlecht,0-1,0-1
2005-10-15,Club Brugge,Westerlo,2-1,1-1
2005-10-15,FC Brussels,Cercle Brugge,1-2,0-1
2005-10-15,Lierse,Waregem,0-2,0-1
2005-10-15,Lokeren,Charleroi,4-2,0-2
2005-10-15,Mouscron,Germinal,4-1,1-0
2005-10-15,Roeselare,Louvieroise,4-1,2-1
2005-10-16,Genk,Standard,0-1,0-1
2005-10-16,St Truiden,Gent,1-1,0-0
2005-10-21,Standard,Charleroi,1-0,0-0
2005-10-22,Cercle Brugge,Roeselare,2-2,2-2
2005-10-22,Genk,Mouscron,1-0,0-0
2005-10-22,Gent,Beveren,3-0,2-0
2005-10-22,Germinal,FC Brussels,0-1,0-1
2005-10-22,Louvieroise,Lierse,1-0,0-0
2005-10-22,Waregem,St Truiden,1-5,0-2
2005-10-22,Westerlo,Lokeren,1-1,1-0
2005-10-23,Anderlecht,Club Brugge,2-2,1-0
2005-10-28,Lokeren,Anderlecht,2-2,0-1
2005-10-29,Beveren,Waregem,2-1,0-0
2005-10-29,Charleroi,Westerlo,2-1,2-0
2005-10-29,Club Brugge,Gent,2-1,1-0
2005-10-29,FC Brussels,Genk,1-0,1-0
2005-10-29,Lierse,Cercle Brugge,0-4,0-4
2005-10-29,St Truiden,Louvieroise,1-3,0-1
2005-10-30,Mouscron,Standard,2-1,1-0
2005-10-30,Roeselare,Germinal,5-1,4-0
2005-11-04,Gent,Lokeren,1-2,0-2
2005-11-05,Anderlecht,Charleroi,3-1,2-1
2005-11-05,Cercle Brugge,St Truiden,2-1,2-1
2005-11-05,Genk,Roeselare,4-1,3-0
2005-11-05,Germinal,Lierse,4-0,1-0
2005-11-05,Louvieroise,Beveren,2-0,1-0
2005-11-05,Mouscron,FC Brussels,1-1,1-1
2005-11-06,Standard,Westerlo,1-0,0-0
2005-11-06,Waregem,Club Brugge,2-1,1-0
2005-11-09,Lokeren,Lierse,1-0,1-0
2005-11-19,Beveren,Cercle Brugge,5-1,2-0
2005-11-19,Charleroi,Gent,2-0,1-0
2005-11-19,Club Brugge,Louvieroise,4-0,0-0
2005-11-19,FC Brussels,Standard,3-1,2-1
2005-11-19,Lokeren,Waregem,2-3,1-2
2005-11-19,St Truiden,Germinal,1-2,0-1
2005-11-20,Lierse,Genk,1-2,0-2
2005-11-20,Roeselare,Mouscron,5-0,1-0
2005-11-20,Westerlo,Anderlecht,2-1,1-0
2005-11-27,Cercle Brugge,Club Brugge,0-1,0-1
2005-11-27,Genk,St Truiden,2-0,1-0
2005-12-02,Anderlecht,Gent,3-0,2-0
2005-12-03,Charleroi,Louvieroise,0-2,0-1
2005-12-03,Club Brugge,Germinal,2-0,0-0
2005-12-03,Lierse,FC Brussels,1-1,1-0
2005-12-03,Lokeren,Cercle Brugge,2-1,0-0
2005-12-03,St Truiden,Mouscron,3-6,1-2
2005-12-03,Standard,Roeselare,0-0,0-0
2005-12-03,Westerlo,Waregem,2-2,2-1
2005-12-04,Beveren,Genk,0-2,0-0
2005-12-09,Germinal,Lokeren,2-1,1-1
2005-12-10,Cercle Brugge,Charleroi,2-0,0-0
2005-12-10,FC Brussels,St Truiden,0-0,0-0
2005-12-10,Louvieroise,Westerlo,0-3,0-0
2005-12-10,Mouscron,Beveren,1-3,1-0
2005-12-10,Waregem,Anderlecht,1-2,1-1
2005-12-11,Genk,Club Brugge,2-2,1-0
2005-12-11,Gent,Standard,2-1,1-1
2005-12-11,Roeselare,Lierse,2-0,1-0
2005-12-14,FC Brussels,Roeselare,1-0,1-0
2005-12-14,Gent,Westerlo,0-1,0-0
2005-12-14,Germinal,Beveren,3-1,2-0
2005-12-14,Louvieroise,Lokeren,1-1,1-0
2005-12-14,Mouscron,Lierse,5-0,0-0
2005-12-14,Standard,Anderlecht,2-0,1-0
2005-12-14,Waregem,Charleroi,3-0,2-0
2005-12-17,Cercle Brugge,Westerlo,2-2,2-1
2005-12-17,FC Brussels,Beveren,3-1,1-1
2005-12-17,Genk,Lokeren,2-2,0-2
2005-12-17,Germinal,Charleroi,0-1,0-0
2005-12-17,Mouscron,Club Brugge,0-1,0-1
2005-12-17,Roeselare,St Truiden,1-1,0-1
2005-12-18,Lierse,Standard,0-2,0-1
2005-12-18,Louvieroise,Anderlecht,0-0,0-0
2005-12-18,Waregem,Gent,1-2,0-1
2006-01-20,Club Brugge,FC Brussels,3-0,1-0
2006-01-21,Anderlecht,Cercle Brugge,2-2,0-0
2006-01-21,Beveren,Roeselare,1-1,1-1
2006-01-21,Gent,Louvieroise,3-0,3-0
2006-01-21,Lokeren,Mouscron,1-1,0-1
2006-01-21,St Truiden,Lierse,1-1,1-0
2006-01-21,Standard,Waregem,1-2,0-0
2006-01-21,Westerlo,Germinal,1-3,0-0
2006-01-22,Charleroi,Genk,2-1,2-0
2006-01-27,Germinal,Anderlecht,2-0,1-0
2006-01-28,Cercle Brugge,Gent,1-2,0-1
2006-01-28,FC Brussels,Lokeren,1-1,1-0
2006-01-28,Genk,Westerlo,2-0,2-0
2006-01-28,Lierse,Beveren,2-0,1-0
2006-01-28,Louvieroise,Waregem,2-2,1-1
2006-01-28,Mouscron,Charleroi,0-1,0-1
2006-01-28,St Truiden,Standard,0-0,0-0
2006-01-29,Roeselare,Club Brugge,1-1,1-0
2006-02-03,Club Brugge,Lierse,3-1,1-0
2006-02-04,Anderlecht,Genk,4-1,2-1
2006-02-04,Beveren,St Truiden,1-1,1-1
2006-02-04,Charleroi,FC Brussels,1-0,0-0
2006-02-04,Gent,Germinal,2-1,2-1
2006-02-04,Lokeren,Roeselare,2-2,0-2
2006-02-04,Waregem,Cercle Brugge,3-1,0-0
2006-02-04,Westerlo,Mouscron,0-5,0-1
2006-02-11,Beveren,Standard,0-2,0-0
2006-02-11,Cercle Brugge,Louvieroise,1-0,1-0
2006-02-11,Germinal,Waregem,2-0,2-0
2006-02-11,Lierse,Lokeren,2-0,2-0
2006-02-11,Mouscron,Anderlecht,0-1,0-0
2006-02-11,St Truiden,Club Brugge,2-2,0-1
2006-02-12,Genk,Gent,2-1,1-0
2006-02-17,Anderlecht,FC Brussels,2-0,1-0
2006-02-18,Charleroi,Lierse,0-1,0-1
2006-02-18,Gent,Mouscron,0-0,0-0
2006-02-18,Lokeren,St Truiden,1-2,1-1
2006-02-18,Standard,Cercle Brugge,7-1,4-0
2006-02-18,Waregem,Genk,1-0,1-0
2006-02-18,Westerlo,Roeselare,3-2,1-1
2006-02-19,Club Brugge,Beveren,1-0,1-0
2006-02-19,Louvieroise,Germinal,1-1,0-0
2006-02-21,Roeselare,Charleroi,2-0,0-0
2006-02-22,FC Brussels,Westerlo,1-0,0-0
2006-02-22,Standard,Louvieroise,1-1,0-0
2006-02-24,Roeselare,Anderlecht,0-2,0-0
2006-02-25,Beveren,Lokeren,1-3,1-2
2006-02-25,Genk,Louvieroise,1-0,0-0
2006-02-25,Germinal,Cercle Brugge,0-0,0-0
2006-02-25,Lierse,Westerlo,2-1,1-1
2006-02-25,Mouscron,Waregem,0-1,0-0
2006-02-25,St Truiden,Charleroi,1-1,0-0
2006-02-26,Club Brugge,Standard,1-1,1-1
2006-02-26,FC Brussels,Gent,0-1,0-1
2006-03-03,Charleroi,Beveren,4-0,2-0
2006-03-04,Cercle Brugge,Genk,1-1,0-0
2006-03-04,Gent,Roeselare,1-2,1-1
2006-03-04,Lokeren,Club Brugge,2-0,1-0
2006-03-04,Louvieroise,Mouscron,0-0,0-0
2006-03-04,Waregem,FC Brussels,0-0,0-0
2006-03-04,Westerlo,St Truiden,2-1,0-1
2006-03-05,Anderlecht,Lierse,3-0,0-0
2006-03-05,Standard,Germinal,3-1,2-0
2006-03-10,St Truiden,Anderlecht,3-0,0-0
2006-03-11,Beveren,Westerlo,4-1,1-0
2006-03-11,Club Brugge,Charleroi,2-1,1-1
2006-03-11,FC Brussels,Louvieroise,0-0,0-0
2006-03-11,Genk,Germinal,1-0,0-0
2006-03-11,Lierse,Gent,1-3,1-1
2006-03-11,Mouscron,Cercle Brugge,6-0,2-0
2006-03-11,Roeselare,Waregem,0-3,0-1
2006-03-12,Lokeren,Standard,0-0,0-0
2006-03-17,Standard,Genk,1-0,1-0
2006-03-17,Waregem,Lierse,0-1,0-1
2006-03-18,Anderlecht,Beveren,4-0,2-0
2006-03-18,Cercle Brugge,FC Brussels,0-1,0-1
2006-03-18,Charleroi,Lokeren,3-1,1-1
2006-03-18,Germinal,Mouscron,1-0,1-0
2006-03-18,Louvieroise,Roeselare,0-0,0-0
2006-03-18,Westerlo,Club Brugge,0-0,0-0
2006-03-19,Gent,St Truiden,1-0,1-0
2006-03-24,Charleroi,Standard,0-0,0-0
2006-03-25,Beveren,Gent,0-1,0-0
2006-03-25,FC Brussels,Germinal,0-1,0-0
2006-03-25,Lierse,Louvieroise,0-0,0-0
2006-03-25,Lokeren,Westerlo,3-2,3-1
2006-03-25,St Truiden,Waregem,2-0,1-0
2006-03-26,Club Brugge,Anderlecht,0-2,0-1
2006-03-26,Mouscron,Genk,1-0,1-0
2006-03-26,Roeselare,Cercle Brugge,1-0,1-0
2006-03-31,Anderlecht,Lokeren,1-1,1-1
2006-04-01,Cercle Brugge,Lierse,3-0,1-0
2006-04-01,Genk,FC Brussels,1-0,0-0
2006-04-01,Gent,Club Brugge,4-1,1-0
2006-04-01,Germinal,Roeselare,2-2,1-1
2006-04-01,Louvieroise,St Truiden,0-2,0-0
2006-04-01,Standard,Mouscron,2-1,2-0
2006-04-01,Waregem,Beveren,2-2,0-0
2006-04-02,Westerlo,Charleroi,1-1,0-0
2006-04-07,Charleroi,Anderlecht,1-1,0-1
2006-04-07,Club Brugge,Waregem,2-1,1-1
2006-04-08,Beveren,Louvieroise,1-0,0-0
2006-04-08,FC Brussels,Mouscron,0-1,0-1
2006-04-08,Lierse,Germinal,0-2,0-1
2006-04-08,Lokeren,Gent,1-2,0-1
2006-04-08,St Truiden,Cercle Brugge,1-1,1-0
2006-04-08,Westerlo,Standard,0-2,0-1
2006-04-09,Roeselare,Genk,1-2,0-0
2006-04-14,Anderlecht,Westerlo,5-0,0-0
2006-04-15,Cercle Brugge,Beveren,1-1,1-1
2006-04-15,Genk,Lierse,1-0,0-0
2006-04-15,Gent,Charleroi,2-2,1-1
2006-04-15,Germinal,St Truiden,4-0,0-0
2006-04-15,Mouscron,Roeselare,0-1,0-1
2006-04-16,Louvieroise,Club Brugge,0-1,0-1
2006-04-16,Standard,FC Brussels,1-0,1-0
2006-04-16,Waregem,Lokeren,1-1,0-1
2006-04-21,Anderlecht,Standard,2-0,1-0
2006-04-22,Beveren,Germinal,0-0,0-0
2006-04-22,Charleroi,Waregem,2-0,1-0
2006-04-22,Lierse,Mouscron,2-0,2-0
2006-04-22,Lokeren,Louvieroise,3-2,2-2
2006-04-22,Roeselare,FC Brussels,0-1,0-1
2006-04-22,St Truiden,Genk,2-2,1-1
2006-04-23,Club Brugge,Cercle Brugge,2-0,0-0
2006-04-23,Westerlo,Gent,0-1,0-1
2006-04-30,Cercle Brugge,Lokeren,2-0,0-0
2006-04-30,FC Brussels,Lierse,2-1,1-0
2006-04-30,Genk,Beveren,2-0,0-0
2006-04-30,Gent,Anderlecht,0-0,0-0
2006-04-30,Germinal,Club Brugge,1-1,0-0
2006-04-30,Louvieroise,Charleroi,2-2,2-0
2006-04-30,Mouscron,St Truiden,3-0,0-0
2006-04-30,Roeselare,Standard,0-0,0-0
2006-04-30,Waregem,Westerlo,1-2,1-1
2006-05-05,Anderlecht,Waregem,3-0,1-0
2006-05-05,Beveren,Mouscron,1-0,0-0
2006-05-05,Charleroi,Cercle Brugge,0-1,0-0
2006-05-05,Club Brugge,Genk,3-0,1-0
2006-05-05,Lierse,Roeselare,1-0,1-0
2006-05-05,Lokeren,Germinal,1-2,0-1
2006-05-05,St Truiden,FC Brussels,0-1,0-1
2006-05-05,Standard,Gent,0-2,0-2
2006-05-05,Westerlo,Louvieroise,2-1,1-0
