=  Birmingham City - English Football League Division One 2000/01

Number, Name, Pos, Height, Weight, Date of Birth, Birth Place, Previous Club
1, Ian Bennett, G, 6'00", 12 10, 10-10-71, Worksop, Peterborough U
2, Nicky Eaden, D, 5'10", 12 08, 12-12-72, Sheffield, Barnsley
3, Martin Grainger, D, 5'10", 11 07, 23-08-72, Enfield, Brentford
4, David Burrows, D, 5'08", 11 08, 25-10-68, Dudley, Coventry C
5, Darren Purse, D, 6'02", 13 08, 14-02-76, Stepney, Oxford U
6, David Holdsworth, D, 6'01", 12 10, 08-11-68, Walthamstow, Sheffield U
7, Jon McCarthy, M, 5'09", 11 05, 18-08-70, Middlesbrough, Port Vale
8, Marcelo, F, 6'00", 13 08, 11-10-69, Niteroi, Sheffield U
9, Geoff Horsfield, F, 6'00", 11 07, 01-11-73, Barnsley, Fulham
10, Bryan Hughes, M, 5'09", 10 00, 19-06-76, Liverpool, Wrexham
11, Stan Lazaridis, M, 5'09", 12 00, 16-08-72, Perth, West Ham U
12, Martin O'Connor, M, 5'08", 10 08, 10-12-67, Walsall, Peterborough U
13, Kevin Poole, G, 5'10", 11 11, 21-07-63, Bromsgrove, Leicester C
14, Graham Hyde, M, 5'08", 12 04, 10-11-70, Doncaster, Sheffield W
15, Jerry Gill, D, 5'11", 11 00, 08-09-70, Clevedon, Yeovil T
16, James Dyson, D, 6'02", 12 00, 20-04-79, Wordsley, None
17, Michael Johnson, D, 5'11", 11 00, 04-07-73, Nottingham, Notts Co
19, Andy Johnson, F, 5'06", 10 00, 10-02-81, Bedford, None
20, Jacques Williams, M, 5'09", 11 00, 25-04-81, Wallasey, Bordeaux
21, Tresor Luntala, M, 5'09", 11 00, 31-05-82, Dreux, Rennes
22, Simon Marsh, D, 5'11", 12 00, 29-01-77, Ealing, Oxford U
23, Jon Bass, D, 6'00", 12 02, 01-01-76, Weston-super-Mare, None
24, Dele Adebola, F, 6'03", 12 08, 23-06-75, Lagos, Crewe Alex
25, Paul Furlong, F, 6'00", 11 00, 01-10-68, London, Chelsea
27, Tony Capaldi, D, 6'00", 12 00, 12-08-81, Porsgrunn, None
28, Jonathan Hutchinson, M, 5'11", 11 11, 02-04-82, Middlesbrough, None
29, Peter Atherton, D, 5'11", 13 13, 06-04-70, Wigan, Bradford C
30, Curtis Woodhouse, M, 5'08", 11 00, 17-04-80, Driffield, Sheffield U
31, Darren Horrigan, G, 6'03", 13 07, 02-06-83, Middlesbrough, None
32, Danny Sonner, M, 6'00", 12 08, 09-01-72, Wigan, Sheffield W
33, Neil Barnes, G, 6'00", 14 00, 28-12-83, Birmingham, None

== Past Players

Number, Name, Pos, Height, Weight, Date of Birth, Birth Place, New Club
29, Gary Charles, D, 5'09", 11 06, 13-04-70, London, West Ham U
29, Richard Edghill, D, 5'09", 11 00, 23-09-74, Oldham, Manchester C
30, Mark Burchill, F, 5'08", 09 09, 18-08-80, Broxburn, Celtic
29, Steve Jenkins, D, 6'00", 12 08, 16-07-72, Merthyr, Huddersfield T
26, Peter Ndlovu, F, 5'08", 10 02, 25-02-73, Bulawayo, Sheffield U
28, Jimmy Haarhof, M, 5'05", 10 02, 27-05-81, Lusaka, 
18, Steve Robinson, M, 5'09", 11 00, 17-10-75, Nottingham, Swindon T
28, Carl Tiler, D, 6'02", 13 10, 11-02-70, Sheffield, Charlton Ath
31, Mickael Sabathier, M, , , 14-04-82, Auch, De-Registered
18, Jamie Pollock, M, 6'00", 13 03, 16-02-74, Stockton, Crystal Palace
