Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2001 (32),KAA Gent (1),4-2,2-1,Sint-Truidense VV (1)
?,(Sat) 11 Aug 2001 (32),RSC Anderlecht (1),3-0,0-0,Royal Antwerp FC (1)
?,(Sat) 11 Aug 2001 (32),KRC Genk (1),5-1,1-1,KSK Beveren (1)
?,(Sat) 11 Aug 2001 (32),K Lierse SK (1),1-1,1-1,KSC Lokeren OV (1)
?,(Sat) 11 Aug 2001 (32),KFC Lommel SK (1),1-0,0-0,RWD Molenbeek (1)
?,(Sun) 12 Aug 2001 (32),SC Eendracht Aalst (1),1-0,1-0,Royal Excel Moeskroen (1)
?,(Sun) 12 Aug 2001 (32),Sporting Charleroi (1),0-0,0-0,Standard Liège (1)
?,(Sun) 12 Aug 2001 (32),Club Brugge (1),4-2,4-1,KVC Westerlo (1)
?,(Sun) 12 Aug 2001 (32),Germinal Beerschot (1),8-2,3-1,RAA Louviéroise (1)
?,(Fri) 17 Aug 2001 (33),Royal Excel Moeskroen (2),0-1,0-1,KAA Gent (2)
?,(Sat) 18 Aug 2001 (33),Royal Antwerp FC (2),3-0,2-0,KRC Genk (2)
?,(Sat) 18 Aug 2001 (33),KSK Beveren (2),1-1,0-1,K Lierse SK (2)
?,(Sat) 18 Aug 2001 (33),RAA Louviéroise (2),1-3,1-1,RSC Anderlecht (2)
?,(Sat) 18 Aug 2001 (33),RWD Molenbeek (2),0-1,0-0,Sporting Charleroi (2)
?,(Sat) 18 Aug 2001 (33),Sint-Truidense VV (2),4-3,1-2,KFC Lommel SK (2)
?,(Sat) 18 Aug 2001 (33),Standard Liège (2),3-0,2-0,Germinal Beerschot (2)
?,(Sat) 18 Aug 2001 (33),KVC Westerlo (2),0-1,0-0,SC Eendracht Aalst (2)
?,(Sun) 19 Aug 2001 (33),KSC Lokeren OV (2),0-1,0-1,Club Brugge (2)
?,(Sat) 25 Aug 2001 (34),KAA Gent (3),4-1,2-0,KVC Westerlo (3)
?,(Sat) 25 Aug 2001 (34),Sporting Charleroi (3),0-3,0-1,Sint-Truidense VV (3)
?,(Sat) 25 Aug 2001 (34),K Lierse SK (3),2-1,1-0,Royal Antwerp FC (3)
?,(Sat) 25 Aug 2001 (34),KFC Lommel SK (3),3-2,2-1,Royal Excel Moeskroen (3)
?,(Sun) 26 Aug 2001 (34),SC Eendracht Aalst (3),2-1,1-0,KSC Lokeren OV (3)
?,(Sun) 26 Aug 2001 (34),Club Brugge (3),6-1,3-1,KSK Beveren (3)
?,(Sun) 26 Aug 2001 (34),Germinal Beerschot (3),1-1,0-0,RSC Anderlecht (3)
?,(Sun) 26 Aug 2001 (34),KRC Genk (3),5-1,2-0,RAA Louviéroise (3)
?,(Sun) 26 Aug 2001 (34),Standard Liège (3),2-1,2-1,RWD Molenbeek (3)
?,(Fri) 7 Sep 2001 (36),Royal Excel Moeskroen (4),0-1,0-1,Sporting Charleroi (4)
?,(Sat) 8 Sep 2001 (36),RSC Anderlecht (4),3-3,1-1,KRC Genk (4)
?,(Sat) 8 Sep 2001 (36),KSK Beveren (4),0-4,0-1,SC Eendracht Aalst (4)
?,(Sat) 8 Sep 2001 (36),RAA Louviéroise (4),0-0,0-0,K Lierse SK (4)
?,(Sat) 8 Sep 2001 (36),Sint-Truidense VV (4),1-1,1-0,Standard Liège (4)
?,(Sat) 8 Sep 2001 (36),KVC Westerlo (4),6-0,1-0,KFC Lommel SK (4)
?,(Sun) 9 Sep 2001 (36),Royal Antwerp FC (4),1-2,1-0,Club Brugge (4)
?,(Sun) 9 Sep 2001 (36),KSC Lokeren OV (4),0-1,0-0,KAA Gent (4)
?,(Sun) 9 Sep 2001 (36),RWD Molenbeek (4),2-2,1-1,Germinal Beerschot (4)
?,(Sat) 15 Sep 2001 (37),KAA Gent (5),2-1,0-1,KSK Beveren (5)
?,(Sat) 15 Sep 2001 (37),Germinal Beerschot (5),1-1,0-1,KRC Genk (5)
?,(Sat) 15 Sep 2001 (37),K Lierse SK (5),2-0,0-0,RSC Anderlecht (5)
?,(Sat) 15 Sep 2001 (37),KFC Lommel SK (5),3-4,1-2,KSC Lokeren OV (5)
?,(Sat) 15 Sep 2001 (37),RWD Molenbeek (5),1-2,1-2,Sint-Truidense VV (5)
?,(Sun) 16 Sep 2001 (37),SC Eendracht Aalst (5),0-0,0-0,Royal Antwerp FC (5)
?,(Sun) 16 Sep 2001 (37),Sporting Charleroi (5),4-2,3-0,KVC Westerlo (5)
?,(Sun) 16 Sep 2001 (37),Club Brugge (5),2-1,0-1,RAA Louviéroise (5)
?,(Sun) 16 Sep 2001 (37),Standard Liège (5),2-1,1-0,Royal Excel Moeskroen (5)
?,(Sat) 22 Sep 2001 (38),KRC Genk (6),4-2,2-1,K Lierse SK (6)
?,(Sat) 22 Sep 2001 (38),RAA Louviéroise (6),1-3,1-0,SC Eendracht Aalst (6)
?,(Sat) 22 Sep 2001 (38),Royal Excel Moeskroen (6),4-1,1-0,RWD Molenbeek (6)
?,(Sat) 22 Sep 2001 (38),Sint-Truidense VV (6),2-2,0-1,Germinal Beerschot (6)
?,(Sun) 23 Sep 2001 (38),Royal Antwerp FC (6),2-3,1-0,KAA Gent (6)
?,(Sun) 23 Sep 2001 (38),KSK Beveren (6),0-2,0-1,KFC Lommel SK (6)
?,(Sat) 29 Sep 2001 (39),KAA Gent (7),2-1,2-1,RAA Louviéroise (7)
?,(Sat) 29 Sep 2001 (39),Sporting Charleroi (6),1-1,1-0,KSK Beveren (7)
?,(Sat) 29 Sep 2001 (39),Germinal Beerschot (7),2-0,0-0,K Lierse SK (7)
?,(Sat) 29 Sep 2001 (39),KFC Lommel SK (7),2-2,2-1,Royal Antwerp FC (7)
?,(Sat) 29 Sep 2001 (39),RWD Molenbeek (7),0-1,0-1,KVC Westerlo (6)
?,(Sat) 29 Sep 2001 (39),Sint-Truidense VV (7),1-2,0-0,Royal Excel Moeskroen (7)
?,(Sun) 30 Sep 2001 (39),SC Eendracht Aalst (7),1-5,1-3,RSC Anderlecht (6)
?,(Sun) 30 Sep 2001 (39),Club Brugge (6),1-2,0-1,KRC Genk (7)
?,(Sun) 30 Sep 2001 (39),Standard Liège (6),0-2,0-1,KSC Lokeren OV (6)
?,(Tue) 9 Oct 2001 (41),RAA Louviéroise (8),0-0,0-0,KFC Lommel SK (8)
?,(Wed) 10 Oct 2001 (41),RSC Anderlecht (7),2-0,0-0,KAA Gent (8)
?,(Wed) 10 Oct 2001 (41),Royal Antwerp FC (8),2-0,1-0,Sporting Charleroi (7)
?,(Wed) 10 Oct 2001 (41),KSK Beveren (8),1-1,1-0,Standard Liège (7)
?,(Wed) 10 Oct 2001 (41),KRC Genk (8),5-0,3-0,SC Eendracht Aalst (8)
?,(Wed) 10 Oct 2001 (41),K Lierse SK (8),0-2,0-2,Club Brugge (7)
?,(Wed) 10 Oct 2001 (41),KSC Lokeren OV (7),4-0,2-0,RWD Molenbeek (8)
?,(Wed) 10 Oct 2001 (41),Royal Excel Moeskroen (8),3-1,1-1,Germinal Beerschot (8)
?,(Wed) 10 Oct 2001 (41),KVC Westerlo (7),0-0,0-0,Sint-Truidense VV (8)
?,(Sat) 13 Oct 2001 (41),KAA Gent (9),0-0,0-0,KRC Genk (9)
?,(Sat) 13 Oct 2001 (41),Sporting Charleroi (8),2-1,1-0,RAA Louviéroise (9)
?,(Sat) 13 Oct 2001 (41),KFC Lommel SK (9),2-2,1-1,RSC Anderlecht (8)
?,(Sat) 13 Oct 2001 (41),RWD Molenbeek (9),3-0,2-0,KSK Beveren (9)
?,(Sat) 13 Oct 2001 (41),Royal Excel Moeskroen (9),1-2,1-1,KVC Westerlo (8)
?,(Sat) 13 Oct 2001 (41),Sint-Truidense VV (9),1-0,1-0,KSC Lokeren OV (8)
?,(Sat) 13 Oct 2001 (41),Standard Liège (8),4-2,2-1,Royal Antwerp FC (9)
?,(Sun) 14 Oct 2001 (41),SC Eendracht Aalst (9),0-2,0-0,K Lierse SK (9)
?,(Sun) 14 Oct 2001 (41),Germinal Beerschot (9),1-2,0-1,Club Brugge (8)
?,(Sat) 20 Oct 2001 (42),RSC Anderlecht (9),2-1,1-0,Sporting Charleroi (9)
?,(Sat) 20 Oct 2001 (42),Royal Antwerp FC (10),1-2,0-1,RWD Molenbeek (10)
?,(Sat) 20 Oct 2001 (42),KRC Genk (10),4-2,2-1,KFC Lommel SK (10)
?,(Sat) 20 Oct 2001 (42),KSC Lokeren OV (9),2-1,1-0,Royal Excel Moeskroen (10)
?,(Sun) 21 Oct 2001 (42),KSK Beveren (10),3-2,0-0,Sint-Truidense VV (10)
?,(Sun) 21 Oct 2001 (42),Club Brugge (9),3-0,2-0,SC Eendracht Aalst (10)
?,(Sun) 21 Oct 2001 (42),RAA Louviéroise (10),3-1,1-1,Standard Liège (9)
?,(Sun) 21 Oct 2001 (42),K Lierse SK (10),1-2,1-1,KAA Gent (10)
?,(Sun) 21 Oct 2001 (42),KVC Westerlo (9),1-2,0-0,Germinal Beerschot (10)
?,(Sat) 27 Oct 2001 (43),Sporting Charleroi (10),0-3,0-2,KRC Genk (11)
?,(Sat) 27 Oct 2001 (43),Germinal Beerschot (11),4-0,1-0,SC Eendracht Aalst (11)
?,(Sat) 27 Oct 2001 (43),RWD Molenbeek (11),1-0,0-0,RAA Louviéroise (11)
?,(Sat) 27 Oct 2001 (43),Sint-Truidense VV (11),3-1,1-0,Royal Antwerp FC (11)
?,(Sat) 27 Oct 2001 (43),Standard Liège (10),1-0,0-0,RSC Anderlecht (10)
?,(Sat) 27 Oct 2001 (43),KVC Westerlo (10),0-1,0-0,KSC Lokeren OV (10)
?,(Sun) 28 Oct 2001 (43),KAA Gent (11),2-2,1-0,Club Brugge (10)
?,(Sun) 28 Oct 2001 (43),KFC Lommel SK (11),2-2,2-1,K Lierse SK (11)
?,(Sun) 28 Oct 2001 (43),Royal Excel Moeskroen (11),3-0,1-0,KSK Beveren (11)
?,(Wed) 31 Oct 2001 (44),KSC Lokeren OV (11),1-0,0-0,Sporting Charleroi (11)
?,(Sat) 3 Nov 2001 (44),RSC Anderlecht (11),2-2,1-1,RWD Molenbeek (12)
?,(Sat) 3 Nov 2001 (44),Royal Antwerp FC (12),2-1,1-1,Royal Excel Moeskroen (12)
?,(Sat) 3 Nov 2001 (44),KSK Beveren (12),1-1,1-0,KVC Westerlo (11)
?,(Sat) 3 Nov 2001 (44),K Lierse SK (12),1-2,1-1,Sporting Charleroi (12)
?,(Sat) 3 Nov 2001 (44),KSC Lokeren OV (12),3-2,1-0,Germinal Beerschot (12)
?,(Sun) 4 Nov 2001 (44),SC Eendracht Aalst (12),1-3,0-2,KAA Gent (12)
?,(Sun) 4 Nov 2001 (44),Club Brugge (11),3-1,2-0,KFC Lommel SK (12)
?,(Sun) 4 Nov 2001 (44),KRC Genk (12),1-1,0-1,Standard Liège (11)
?,(Sun) 4 Nov 2001 (44),RAA Louviéroise (12),1-0,0-0,Sint-Truidense VV (12)
?,(Sun) 11 Nov 2001 (45),Germinal Beerschot (13),2-0,0-0,Royal Antwerp FC (13)
?,(Sat) 24 Nov 2001 (47),Germinal Beerschot (14),3-2,1-2,KAA Gent (13)
?,(Sat) 24 Nov 2001 (47),KSC Lokeren OV (13),1-0,0-0,KSK Beveren (13)
?,(Sat) 24 Nov 2001 (47),KFC Lommel SK (13),1-1,1-1,SC Eendracht Aalst (13)
?,(Sat) 24 Nov 2001 (47),Royal Excel Moeskroen (13),2-0,2-0,RAA Louviéroise (13)
?,(Sat) 24 Nov 2001 (47),Sint-Truidense VV (13),0-2,0-0,RSC Anderlecht (12)
