=  New York Red Bulls - USA Major League Soccer 2021

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Previous Club
2, Lucas Monzón, URU, D, 1.84, 78, 29-09-01, Jaguarão, Danubio
4, Andrés Reyes, COL, D, 1.83, 82, 08-09-99, Puerto Tejada, Atlético Nacional
5, Andrew Gutman, USA, D, 1.83, 77, 02-10-96, Hinsdale, Atlanta U
6, Kyle Duncan, USA, D, 1.78, 68, 27-12-97, Brooklyn, Valenciennes
7, Tom Edwards, ENG, D, 1.75, 76, 21-01-99, Stafford, Stoke C
8, Frankie Amaya, USA, M, 1.65, 65, 26-09-00, Santa Ana, FC Cincinnati
9, Fábio, BRA, F, 1.78, 81, 25-05-97, São Paulo, Oeste
10, Patryk Klimala, POL, F, 1.83, 76, 05-08-98, Świdnica, Celtic
13, Carlos Miguel Coronel, BRA, G, 1.92, 88, 29-12-96, Corumbá, Red Bull Salzburg
15, Sean Nealis, USA, D, 1.93, 84, 13-01-97, Massapequa, Hofstra Univ
16, Dru Yearwood, ENG, M, 1.75, 63, 17-02-00, Harlow, Brentford
17, Cameron Harper, USA, F, 1.76, 66, 19-11-01, Sacramento, Celtic
18, Ryan Meara, IRL, G, 1.93, 84, 15-11-90, Yonkers, Fordham Univ
19, Wikelman Carmona, VEN, M, 1.73, 71, 24-02-03, Valle De La Pascua, Dynamo Puerto
20, Issiar Dramé, FRA, D, 1.96, 86, 16-02-99, Ivry-sur-Seine, Olimpik Donetsk
21, Omir Fernandez, USA, M, 1.75, 70, 08-02-99, Bronx, Wake Forest Univ
23, Cristian Cásseres Jr, VEN, M, 1.74, 69, 20-01-00, Caracas, Deportivo La Guaira
24, Jason Pendant, FRA, D, 1.77, 64, 09-02-97, Sarcelles, Sochaux
27, Sean Davis, USA, M, 1.83, 75, 08-02-93, Long Branch, Duke Univ
33, Aaron Long, USA, M, 1.85, 78, 12-10-92, Oak Hills, Seattle Sounders
37, Caden Clark, USA, M, 1.80, 70, 27-05-03, Medina, Barça Residency Academy
39, Mandela Egbo, ENG, D, 1.80, 70, 17-08-97, Brent, Darmstadt
40, AJ Marcucci, USA, G, 1.93, 86, 31-07-99, West Chester, Connecticut College
44, Youba Diarra, MLI, M, 1.78, 73, 24-03-98, -, Red Bull Salzburg
47, John Tolkin, USA, D, 1.70, 62, 31-07-02, Chatham, NJ, None
67, Omar Sowe, GAM, F, 1.83, 77, 28-10-00, Serekunda, None
74, Tom Barlow, USA, F, 1.88, 84, 08-07-95, St. Louis, Univ of Wisconsin
77, Daniel Royer, AUT, M, 1.77, 73, 22-05-90, Schladming, FC Midtjylland
88, Luca Lewis, USA, G, 1.92, 85, 22-02-01, New York City, Torino
91, Bento Estrela, USA, M, 1.83, 71, 10-02-06, Bloomfield, None

== Past Players

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, New Club
42, Brian White, USA, F, 1.80, 77, 03-02-96, Flemington, Vancouver Whitecaps
1, David Jensen, DEN, G, 1.95, 92, 25-03-92, Hillerød, KVC Westerlo (On Loan)
22, Florian Valot, FRA, M, 1.75, 69, 12-02-93, Pau, FC Cincinnati
3, Amro Tarek, EGY, D, 1.89, 83, 17-05-92, Los Angeles, El Gouna
