Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 24 Jul 2015 (W30),Sint-Truidense VV (1),2-1,0-1,Club Brugge (1)
?,(Sat) 25 Jul 2015 (W30),KRC Genk (1),3-1,1-0,Oud-Heverlee Leuven (1)
?,(Sat) 25 Jul 2015 (W30),KV Kortrijk (1),2-1,1-0,Standard Liège (1)
?,(Sat) 25 Jul 2015 (W30),KV Oostende (1),3-1,1-0,KV Mechelen (1)
?,(Sat) 25 Jul 2015 (W30),SV Zulte Waregem (1),3-1,1-0,KSC Lokeren OV (1)
?,(Sun) 26 Jul 2015 (W30),RSC Anderlecht (1),3-2,2-0,Waasland-Beveren (1)
?,(Sun) 26 Jul 2015 (W30),Sporting Charleroi (1),2-1,2-0,Royal Excel Mouscron (1)
?,(Sun) 26 Jul 2015 (W30),KVC Westerlo (1),1-1,1-1,KAA Gent (1)
?,(Fri) 31 Jul 2015 (W31),KAA Gent (2),1-0,1-0,KRC Genk (2)
?,(Sat) 1 Aug 2015 (W31),Club Brugge (2),3-0,1-0,KV Mechelen (2)
?,(Sat) 1 Aug 2015 (W31),Royal Excel Mouscron (2),0-2,0-1,Sint-Truidense VV (2)
?,(Sat) 1 Aug 2015 (W31),KV Oostende (2),2-1,1-0,KVC Westerlo (2)
?,(Sat) 1 Aug 2015 (W31),Waasland-Beveren (2),2-1,1-0,KV Kortrijk (2)
?,(Sun) 2 Aug 2015 (W31),KSC Lokeren OV (2),2-2,1-1,Sporting Charleroi (2)
?,(Sun) 2 Aug 2015 (W31),Oud-Heverlee Leuven (2),0-2,0-0,RSC Anderlecht (2)
?,(Sun) 2 Aug 2015 (W31),Standard Liège (2),2-1,1-1,SV Zulte Waregem (2)
?,(Fri) 7 Aug 2015 (W32),SV Zulte Waregem (3),0-0,0-0,KRC Genk (3)
?,(Sat) 8 Aug 2015 (W32),KV Kortrijk (3),0-0,0-0,KSC Lokeren OV (3)
?,(Sat) 8 Aug 2015 (W32),KV Mechelen (3),3-1,1-0,Royal Excel Mouscron (3)
?,(Sat) 8 Aug 2015 (W32),Sint-Truidense VV (3),1-1,0-0,KV Oostende (3)
?,(Sat) 8 Aug 2015 (W32),KVC Westerlo (3),3-2,1-1,Oud-Heverlee Leuven (3)
?,(Sun) 9 Aug 2015 (W32),RSC Anderlecht (3),1-1,1-0,KAA Gent (3)
?,(Sun) 9 Aug 2015 (W32),Sporting Charleroi (3),0-0,0-0,Club Brugge (3)
?,(Sun) 9 Aug 2015 (W32),Standard Liège (3),1-0,0-0,Waasland-Beveren (3)
?,(Fri) 14 Aug 2015 (W33),Club Brugge (4),2-1,0-0,KV Kortrijk (4)
?,(Sat) 15 Aug 2015 (W33),KRC Genk (4),2-1,1-1,KVC Westerlo (4)
?,(Sat) 15 Aug 2015 (W33),KSC Lokeren OV (4),2-0,1-0,KV Mechelen (4)
?,(Sat) 15 Aug 2015 (W33),Royal Excel Mouscron (4),1-1,1-1,Standard Liège (4)
