Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 12 Aug 2000 (W32),KSK Beveren (1),1-2,1-1,Sporting Charleroi (1)
?,(Sat) 12 Aug 2000 (W32),KV Mechelen (1),0-0,0-0,KRC Genk (1)
?,(Sat) 12 Aug 2000 (W32),RAA Louviéroise (1),0-0,0-0,KSC Lokeren OV (1)
?,(Sat) 12 Aug 2000 (W32),Royal Excel Mouscron (1),3-0,1-0,Germinal Beerschot (1)
?,(Sat) 12 Aug 2000 (W32),KVC Westerlo (1),2-1,1-0,Royal Antwerp FC (1)
?,(Sun) 13 Aug 2000 (W32),SC Eendracht Aalst (1),1-3,0-1,K Lierse SK (1)
?,(Sun) 13 Aug 2000 (W32),Club Brugge (1),6-2,3-0,KAA Gent (1)
?,(Sun) 13 Aug 2000 (W32),KRC Harelbeke (1),3-4,1-2,Standard Liège (1)
?,(Sun) 13 Aug 2000 (W32),Sint-Truidense VV (1),0-0,0-0,RSC Anderlecht (1)
?,(Sat) 19 Aug 2000 (W33),KAA Gent (2),2-1,1-0,KV Mechelen (2)
?,(Sat) 19 Aug 2000 (W33),RSC Anderlecht (2),3-2,1-1,KVC Westerlo (2)
?,(Sat) 19 Aug 2000 (W33),Royal Antwerp FC (2),0-1,0-1,KSK Beveren (2)
?,(Sat) 19 Aug 2000 (W33),Sporting Charleroi (2),5-0,2-0,KRC Harelbeke (2)
?,(Sat) 19 Aug 2000 (W33),KRC Genk (2),3-1,2-1,SC Eendracht Aalst (2)
?,(Sat) 19 Aug 2000 (W33),KSC Lokeren OV (2),2-0,1-0,Germinal Beerschot (2)
?,(Sat) 19 Aug 2000 (W33),Sint-Truidense VV (2),0-1,0-0,K Lierse SK (2)
?,(Sat) 19 Aug 2000 (W33),Standard Liège (2),3-0,0-0,RAA Louviéroise (2)
?,(Sun) 20 Aug 2000 (W33),Royal Excel Mouscron (2),1-2,1-1,Club Brugge (2)
?,(Fri) 25 Aug 2000 (W34),Germinal Beerschot (3),1-0,1-0,Standard Liège (3)
?,(Sat) 26 Aug 2000 (W34),RSC Anderlecht (3),4-0,2-0,KSK Beveren (3)
?,(Sat) 26 Aug 2000 (W34),KV Mechelen (3),1-5,0-2,Royal Excel Mouscron (3)
?,(Sat) 26 Aug 2000 (W34),Sint-Truidense VV (3),2-2,1-0,KRC Genk (3)
?,(Sun) 27 Aug 2000 (W34),SC Eendracht Aalst (3),1-4,1-1,KAA Gent (3)
?,(Sun) 27 Aug 2000 (W34),Sporting Charleroi (3),1-0,1-0,Royal Antwerp FC (3)
?,(Sun) 27 Aug 2000 (W34),Club Brugge (3),3-1,1-1,KSC Lokeren OV (3)
?,(Sun) 27 Aug 2000 (W34),KRC Harelbeke (3),2-2,1-1,RAA Louviéroise (3)
?,(Sun) 27 Aug 2000 (W34),KVC Westerlo (3),1-0,0-0,K Lierse SK (3)
?,(Tue) 5 Sep 2000 (W36),RSC Anderlecht (4),7-2,3-1,Sporting Charleroi (4)
?,(Wed) 6 Sep 2000 (W36),KAA Gent (4),2-1,0-0,Sint-Truidense VV (4)
?,(Wed) 6 Sep 2000 (W36),Royal Antwerp FC (4),2-0,0-0,KRC Harelbeke (4)
?,(Wed) 6 Sep 2000 (W36),KRC Genk (4),1-2,1-0,KVC Westerlo (4)
?,(Wed) 6 Sep 2000 (W36),RAA Louviéroise (4),0-5,0-3,Germinal Beerschot (4)
?,(Wed) 6 Sep 2000 (W36),K Lierse SK (4),3-0,1-0,KSK Beveren (4)
?,(Wed) 6 Sep 2000 (W36),KSC Lokeren OV (4),3-2,0-2,KV Mechelen (4)
?,(Wed) 6 Sep 2000 (W36),Royal Excel Mouscron (4),2-0,0-0,SC Eendracht Aalst (4)
?,(Wed) 6 Sep 2000 (W36),Standard Liège (4),0-4,0-1,Club Brugge (4)
?,(Sat) 9 Sep 2000 (W36),Royal Antwerp FC (5),0-3,0-1,RSC Anderlecht (5)
?,(Sat) 9 Sep 2000 (W36),KSK Beveren (5),2-0,1-0,KRC Genk (5)
?,(Sat) 9 Sep 2000 (W36),Sporting Charleroi (5),2-0,0-0,K Lierse SK (5)
?,(Sat) 9 Sep 2000 (W36),KV Mechelen (5),0-4,0-1,Standard Liège (5)
?,(Sat) 9 Sep 2000 (W36),Sint-Truidense VV (5),1-4,1-2,Royal Excel Mouscron (5)
?,(Sat) 9 Sep 2000 (W36),KVC Westerlo (5),0-0,0-0,KAA Gent (5)
?,(Sun) 10 Sep 2000 (W36),SC Eendracht Aalst (5),2-2,2-1,KSC Lokeren OV (5)
?,(Sun) 10 Sep 2000 (W36),Club Brugge (5),3-0,1-0,RAA Louviéroise (5)
?,(Sun) 10 Sep 2000 (W36),KRC Harelbeke (5),3-0,2-0,Germinal Beerschot (5)
?,(Sat) 16 Sep 2000 (W37),KAA Gent (6),5-0,3-0,KSK Beveren (6)
?,(Sat) 16 Sep 2000 (W37),RSC Anderlecht (6),4-3,2-1,KRC Harelbeke (6)
?,(Sat) 16 Sep 2000 (W37),RAA Louviéroise (6),2-2,0-0,KV Mechelen (6)
?,(Sat) 16 Sep 2000 (W37),K Lierse SK (6),4-1,2-1,Royal Antwerp FC (6)
?,(Sat) 16 Sep 2000 (W37),KSC Lokeren OV (6),2-1,0-0,Sint-Truidense VV (6)
?,(Sat) 16 Sep 2000 (W37),Royal Excel Mouscron (6),3-5,1-3,KVC Westerlo (6)
?,(Sat) 16 Sep 2000 (W37),Standard Liège (6),7-0,4-0,SC Eendracht Aalst (6)
?,(Sun) 17 Sep 2000 (W37),Germinal Beerschot (6),2-3,0-1,Club Brugge (6)
?,(Sun) 17 Sep 2000 (W37),KRC Genk (6),2-1,0-1,Sporting Charleroi (6)
?,(Fri) 22 Sep 2000 (W38),RSC Anderlecht (7),5-2,2-1,K Lierse SK (7)
?,(Sat) 23 Sep 2000 (W38),KSK Beveren (7),0-0,0-0,Royal Excel Mouscron (7)
?,(Sat) 23 Sep 2000 (W38),Sporting Charleroi (7),4-3,2-0,KAA Gent (7)
?,(Sat) 23 Sep 2000 (W38),KV Mechelen (7),2-3,0-0,Germinal Beerschot (7)
?,(Sat) 23 Sep 2000 (W38),Sint-Truidense VV (7),1-1,0-1,Standard Liège (7)
?,(Sat) 23 Sep 2000 (W38),KVC Westerlo (7),1-1,0-0,KSC Lokeren OV (7)
?,(Sun) 24 Sep 2000 (W38),SC Eendracht Aalst (7),1-0,0-0,RAA Louviéroise (7)
?,(Sun) 24 Sep 2000 (W38),KRC Harelbeke (7),0-6,0-2,Club Brugge (7)
